#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g14663.t1      -          PF13516_full         -           8.7e-137  446.2 169.8   6.2e-06   27.2   2.4  33.5   8   5  25  33  33  33  28 -
anno1.g39113.t1      -          PF13516_full         -            1.2e-45  154.4  37.3   1.7e-05   25.8   0.6  10.2   1   1   9  10  10  10   7 -
anno1.g13764.t1      -          PF13516_full         -              8e-43  145.3  49.2   9.4e-08   33.0   0.0   8.6   1   1   7   8   8   8   8 -
anno1.g38877.t1      -          PF13516_full         -            9.9e-40  135.4  72.2   5.7e-07   30.5   1.2  10.3   2   2   8  10  10  10   8 -
anno1.g39824.t1      -          PF13516_full         -            9.7e-39  132.2  51.4   1.6e-07   32.3   0.6   9.1   1   1   8   9   9   9   8 -
anno1.g35874.t1      -          PF13516_full         -              1e-38  132.2  29.7   3.2e-06   28.1   0.1   8.5   1   1   7   8   8   8   7 -
anno1.g11364.t1      -          PF13516_full         -            1.6e-38  131.5  66.5   5.6e-06   27.3   3.0  10.2   3   3   7  10  10  10   8 -
anno1.g24641.t1      -          PF13516_full         -            5.1e-36  123.5  25.1   2.1e-06   28.7   0.2   7.6   2   1   5   7   7   7   5 -
anno1.g26600.t1      -          PF13516_full         -            2.1e-35  121.6  16.3   3.5e-07   31.2   0.1   9.3   2   1   7   9   9   9   6 -
anno1.g25974.t1      -          PF13516_full         -            7.8e-35  119.7  26.2   0.00013   23.0   2.0   8.8   2   2   7   9   9   8   7 -
anno1.g38812.t1      -          PF13516_full         -            2.6e-34  118.1  34.3   4.9e-06   27.5   0.5   8.1   2   1   6   8   8   8   7 -
anno1.g24912.t1      -          PF13516_full         -            2.9e-34  117.9  21.4   2.7e-07   31.6   0.2   8.8   1   1   8   9   9   8   6 -
anno1.g2073.t1       -          PF13516_full         -            3.7e-33  114.4  31.7   1.4e-05   26.1   0.4   9.6   2   2   7   9   9   9   6 -
anno1.g1271.t1       -          PF13516_full         -            7.3e-33  113.4  53.9   0.00015   22.8   0.2  12.7   1   1  11  12  12  12   8 -
anno1.g22271.t1      -          PF13516_full         -            7.2e-32  110.2   9.3   0.00031   21.7   0.0   8.5   2   2   6   8   8   8   7 -
anno1.g25059.t1      -          PF13516_full         -            9.1e-32  109.9  37.4     4e-06   27.8   0.4  10.1   4   3   6  10  10   9   8 -
anno1.g10363.t1      -          PF13516_full         -            2.8e-31  108.4  76.0   0.00011   23.3   1.0  13.3   2   2  11  13  13  13   9 -
anno1.g24643.t1      -          PF13516_full         -            4.1e-31  107.8  35.7   8.9e-06   26.7   0.2   8.6   1   1   7   8   8   8   5 -
anno1.g22917.t1      -          PF13516_full         -            7.5e-31  107.0  15.2   0.00013   22.9   0.0   9.0   1   1   8   9   9   8   5 -
anno1.g40978.t1      -          PF13516_full         -            1.9e-30  105.7  53.6   0.00015   22.8   0.1  11.4   5   2   6  11  11  11   8 -
anno1.g39112.t1      -          PF13516_full         -            3.7e-30  104.8  38.9   2.4e-05   25.3   0.6   9.7   2   1   7   9   9   9   6 -
anno1.g33426.t1      -          PF13516_full         -            3.9e-30  104.7  15.9   8.4e-06   26.8   0.0   8.9   2   1   8  10  10   8   6 -
anno1.g24645.t1      -          PF13516_full         -            5.4e-30  104.2  37.3   5.3e-05   24.2   0.9  11.7   2   1  10  12  12  11   8 -
anno1.g13758.t1      -          PF13516_full         -            1.3e-28   99.8  42.9   3.8e-07   31.1   1.4   7.3   1   1   6   7   7   7   6 -
anno1.g28567.t1      -          PF13516_full         -            3.3e-28   98.5  25.6   0.00014   22.9   0.1   8.0   1   1   7   8   8   7   5 -
anno1.g5638.t1       -          PF13516_full         -              4e-28   98.2  32.4   1.3e-05   26.1   2.3   7.5   1   1   6   7   7   6   6 -
anno1.g5580.t1       -          PF13516_full         -            8.9e-28   97.1  26.4   1.2e-05   26.2   1.1   9.8   2   2   8  10  10  10   5 -
anno1.g26593.t1      -          PF13516_full         -            1.5e-27   96.5  28.2   0.00035   21.6   0.0   9.4   1   1   9  10  10   9   5 -
anno1.g22918.t1      -          PF13516_full         -            7.5e-27   94.2  35.9    0.0003   21.8   0.1   8.8   3   2   6   9   9   8   6 -
anno1.g23321.t1      -          PF13516_full         -            8.8e-27   94.0  27.5   4.8e-06   27.5   0.2   8.4   2   2   7   9   9   8   6 -
anno1.g35853.t1      -          PF13516_full         -            7.5e-26   91.0  14.1   7.2e-05   23.8   0.0   8.2   1   1   7   8   8   8   4 -
anno1.g1308.t1       -          PF13516_full         -            7.6e-26   91.0  46.0   5.6e-05   24.1   0.4  14.1   2   2  13  15  15  13   6 -
anno1.g30496.t1      -          PF13516_full         -            1.9e-25   89.7  25.2   6.4e-07   30.4   0.7   5.3   1   1   4   5   5   5   4 -
anno1.g37698.t1      -          PF13516_full         -            4.2e-25   88.6  21.6   1.7e-05   25.8   0.4   5.9   2   2   3   5   5   5   4 -
anno1.g40083.t1      -          PF13516_full         -            9.5e-25   87.4  33.4   0.00073   20.6   0.3   8.6   1   1   7   8   8   8   6 -
anno1.g26594.t1      -          PF13516_full         -            2.9e-24   85.9  25.2   7.6e-05   23.7   0.1   8.1   3   2   6   9   9   7   5 -
anno1.g37695.t1      -          PF13516_full         -            4.8e-24   85.2  24.8     5e-05   24.3   0.2   6.7   2   1   4   6   6   6   5 -
anno1.g4470.t1       -          PF13516_full         -            5.2e-24   85.1  47.3     6e-05   24.1   0.0  10.7   4   2   6  10  10  10   5 -
anno1.g22427.t1      -          PF13516_full         -              8e-24   84.5  38.4   4.6e-05   24.4   0.0  10.1   3   2   7  11  11   9   6 -
anno1.g3048.t2       -          PF13516_full         -              1e-23   84.2  22.2   0.00085   20.4   0.1   8.7   3   1   5   8   8   7   5 -
anno1.g29069.t1      -          PF13516_full         -            2.8e-23   82.7  36.4   0.00011   23.3   1.0   7.8   2   2   5   7   7   7   6 -
anno1.g17588.t1      -          PF13516_full         -            3.2e-22   79.3  32.0   5.3e-07   30.6   0.3   7.3   2   1   6   8   8   7   5 -
anno1.g6277.t1       -          PF13516_full         -            1.2e-21   77.5  64.9    0.0047   18.0   0.1  15.3   6   6  10  16  16  15   5 -
anno1.g12680.t1      -          PF13516_full         -            5.5e-21   75.4  44.1    0.0012   19.8   0.5  14.6   7   4   7  15  15  14   4 -
anno1.g37827.t1      -          PF13516_full         -            1.9e-20   73.6  21.4   1.1e-05   26.4   0.6   6.0   1   1   4   5   5   5   4 -
anno1.g37534.t1      -          PF13516_full         -            7.9e-20   71.7  13.3   0.00042   21.3   0.1   6.4   2   1   4   6   6   6   3 -
anno1.g3053.t1       -          PF13516_full         -            1.5e-19   70.8  41.8     0.006   17.7   0.2  10.7   2   1   8  10  10  10   3 -
anno1.g33444.t1      -          PF13516_full         -            1.5e-19   70.8  29.9   2.3e-06   28.6   0.4   6.1   1   1   5   6   6   6   3 -
anno1.g9255.t1       -          PF13516_full         -            2.6e-19   70.0   8.9   0.00065   20.7   0.1   7.3   2   2   5   7   7   7   3 -
anno1.g6862.t1       -          PF13516_full         -              1e-18   68.2  16.6    0.0047   18.0   0.0   7.9   4   2   5   9   9   6   4 -
anno1.g13767.t1      -          PF13516_full         -            4.1e-18   66.2  13.0     1e-06   29.7   1.3   3.5   1   1   2   3   3   3   3 -
anno1.g37189.t1      -          PF13516_full         -            3.5e-17   63.2  21.1    0.0031   18.6   3.2   7.9   3   2   5   8   8   8   4 -
anno1.g5802.t1       -          PF13516_full         -              4e-17   63.0  35.1   0.00044   21.3   6.9   7.5   2   1   5   7   7   7   4 -
anno1.g21807.t1      -          PF13516_full         -            7.3e-17   62.2  34.1   5.6e-06   27.3   4.7   5.9   1   1   4   5   5   5   3 -
anno1.g8851.t1       -          PF13516_full         -            1.5e-16   61.2  37.8    0.0005   21.1   1.5  11.1   3   2   7  11  11  11   3 -
anno1.g24991.t1      -          PF13516_full         -            5.9e-16   59.3  19.5   0.00026   22.0   0.2   6.2   3   2   4   7   7   5   4 -
anno1.g12292.t1      -          PF13516_full         -            5.9e-16   59.3   3.4   5.1e-07   30.7   0.4   2.9   1   1   1   2   2   2   2 -
anno1.g27360.t1      -          PF13516_full         -            1.3e-15   58.2  55.8     0.011   16.8   0.7  11.2   2   2   8  12  12  10   5 -
anno1.g21804.t1      -          PF13516_full         -            1.9e-15   57.7  24.4   5.4e-05   24.2   1.2   5.8   1   1   4   5   5   5   4 -
anno1.g7836.t1       -          PF13516_full         -            3.1e-15   57.0  27.4      0.32   12.1   0.0  10.0   2   2   7  10  10   8   2 -
anno1.g43059.t1      -          PF13516_full         -              6e-15   56.1  16.9     2e-05   25.6   1.3   4.3   1   1   3   4   4   4   3 -
anno1.g35870.t1      -          PF13516_full         -            8.6e-15   55.6   8.6   0.00026   22.0   0.0   4.6   1   1   3   4   4   4   3 -
anno1.g15072.t1      -          PF13516_full         -            1.2e-14   55.2  33.4   4.6e-05   24.4   2.4   6.5   2   1   4   6   6   6   3 -
anno1.g5642.t1       -          PF13516_full         -            1.2e-14   55.1  21.2   0.00044   21.3   0.2   5.5   2   2   3   5   5   4   4 -
anno1.g37731.t1      -          PF13516_full         -            1.9e-14   54.5  25.3     0.015   16.4   0.4   8.6   2   2   7   9   9   7   3 -
anno1.g10364.t1      -          PF13516_full         -            1.3e-13   51.7  56.1      0.05   14.7   3.1   9.3   2   2   7   9   9   9   5 -
anno1.g35871.t1      -          PF13516_full         -            1.8e-13   51.4   7.1    0.0006   20.8   0.1   4.6   1   1   3   4   4   4   3 -
anno1.g23794.t1      -          PF13516_full         -            2.1e-13   51.1  39.4   0.00015   22.8   0.1   9.3   8   2   3  11  11   7   3 -
anno1.g7231.t1       -          PF13516_full         -            2.3e-13   51.0  19.7   8.1e-06   26.8   0.4   5.8   2   1   4   6   6   4   2 -
anno1.g40271.t1      -          PF13516_full         -            2.6e-13   50.8  21.8    0.0018   19.3   2.6   6.1   2   1   4   6   6   6   4 -
anno1.g1691.t1       -          PF13516_full         -            2.8e-13   50.7   3.9   5.8e-06   27.3   0.1   4.7   2   1   3   5   5   3   2 -
anno1.g28531.t1      -          PF13516_full         -            8.3e-13   49.2  24.1      0.18   12.9   0.1   8.9   7   2   1   8   8   7   3 -
anno1.g34215.t1      -          PF13516_full         -            9.8e-13   49.0  24.2   0.00048   21.2   3.1   4.8   1   1   3   4   4   4   3 -
anno1.g24474.t1      -          PF13516_full         -            1.2e-12   48.7  26.5     0.051   14.7   0.2   8.2   5   3   4   9   9   8   4 -
anno1.g32172.t1      -          PF13516_full         -            4.1e-12   47.0  48.5   5.1e-05   24.3   0.5  11.1   4   2   8  12  12   9   3 -
anno1.g36358.t1      -          PF13516_full         -            7.3e-12   46.2  24.1   0.00023   22.2   1.8   5.2   1   1   4   5   5   4   3 -
anno1.g19895.t1      -          PF13516_full         -            1.4e-11   45.3  31.2    0.0061   17.6   3.5   8.1   5   2   2   8   8   7   2 -
anno1.g3903.t1       -          PF13516_full         -            1.4e-11   45.3  67.9     0.036   15.2   0.2  13.5   8   4   5  13  13  11   3 -
anno1.g28564.t1      -          PF13516_full         -            1.6e-11   45.1  10.4   0.00012   23.1   0.1   4.9   1   1   4   5   5   3   2 -
anno1.g18743.t1      -          PF13516_full         -            2.2e-11   44.7  21.4    0.0069   17.5   0.1   7.4   5   3   3   8   8   5   2 -
anno1.g20310.t1      -          PF13516_full         -              6e-11   43.3  12.4     0.012   16.7   1.1   4.6   1   1   3   4   4   4   3 -
anno1.g3795.t1       -          PF13516_full         -            2.1e-10   41.5  20.6    0.0035   18.4   0.5   8.0   5   3   3   8   8   8   1 -
anno1.g31596.t1      -          PF13516_full         -              5e-10   40.3  14.1   3.2e-05   24.9   0.2   7.0   3   2   3   7   7   5   2 -
anno1.g471.t1        -          PF13516_full         -            7.6e-10   39.7   8.8   0.00032   21.7   0.2   3.3   1   1   2   3   3   3   2 -
anno1.g43061.t1      -          PF13516_full         -            1.6e-09   38.7  13.3   8.6e-05   23.6   2.6   4.8   1   1   3   4   4   4   2 -
anno1.g5798.t1       -          PF13516_full         -            1.8e-09   38.5  78.6      0.29   12.3   0.3  14.7  10   5   6  16  16  14   3 -
anno1.g22837.t1      -          PF13516_full         -            4.2e-09   37.4  30.6     0.016   16.3   0.1   6.6   6   1   1   7   7   5   4 -
anno1.g7230.t1       -          PF13516_full         -            5.1e-09   37.1  33.6   0.00041   21.4   1.4   5.8   3   1   3   6   6   5   3 -
anno1.g36354.t1      -          PF13516_full         -            5.3e-09   37.0  37.8    0.0003   21.8   0.8   6.1   2   1   4   6   6   5   3 -
anno1.g31327.t1      -          PF13516_full         -            5.6e-09   36.9  18.6    0.0067   17.5   0.0   5.6   3   2   2   5   5   5   3 -
anno1.g43060.t1      -          PF13516_full         -            7.1e-09   36.6  18.7   0.00052   21.0   2.6   4.9   1   1   3   4   4   4   2 -
anno1.g12682.t1      -          PF13516_full         -            7.4e-09   36.6  45.9     0.017   16.2   1.5  10.4   7   2   3  10  10   9   3 -
anno1.g34216.t1      -          PF13516_full         -            7.6e-09   36.5  19.8   0.00071   20.6   1.0   5.0   2   1   3   5   5   4   2 -
anno1.g35529.t1      -          PF13516_full         -            1.1e-08   36.0  18.2     0.048   14.8   0.1   7.0   3   1   4   7   7   5   3 -
anno1.g4443.t1       -          PF13516_full         -              2e-08   35.2   0.7     0.027   15.5   0.1   4.0   1   1   2   3   3   3   2 -
anno1.g43638.t1      -          PF13516_full         -            4.8e-08   34.0  27.0      0.17   13.0   0.7   7.9   5   3   3   8   8   7   2 -
anno1.g28826.t1      -          PF13516_full         -            5.4e-08   33.8  20.0    0.0035   18.4   2.2   4.7   1   1   3   4   4   4   2 -
anno1.g31823.t2      -          PF13516_full         -            8.9e-08   33.1  33.7    0.0014   19.7   0.2   8.7   5   3   4   9   9   6   2 -
anno1.g38602.t1      -          PF13516_full         -            1.2e-07   32.7  11.7    0.0021   19.1   0.7   3.4   3   0   0   3   3   3   2 -
anno1.g26522.t1      -          PF13516_full         -            1.3e-07   32.6   6.8     0.024   15.7   0.5   5.2   1   1   4   5   5   4   2 -
anno1.g32037.t1      -          PF13516_full         -            1.4e-07   32.4   7.1       3.1    9.0   0.1   6.5   5   1   1   7   7   5   0 -
anno1.g37828.t1      -          PF13516_full         -              2e-07   32.0  26.1   0.00017   22.6   1.2   5.3   2   1   3   5   5   5   2 -
anno1.g26523.t1      -          PF13516_full         -            2.2e-07   31.8   6.1       1.2   10.3   0.0   5.8   4   2   2   6   6   4   1 -
anno1.g28828.t2      -          PF13516_full         -            7.4e-07   30.2  24.3     0.011   16.8   2.0   4.7   1   1   3   4   4   4   2 -
anno1.g14013.t1      -          PF13516_full         -              8e-07   30.1  37.0      0.33   12.1   0.4   9.3   5   3   5  10  10   8   2 -
anno1.g15081.t3      -          PF13516_full         -            1.4e-06   29.3   1.7    0.0052   17.8   0.1   4.7   3   2   2   5   5   4   1 -
anno1.g36349.t1      -          PF13516_full         -            1.4e-06   29.2  26.6   4.7e-05   24.4   0.9   5.0   2   1   3   5   5   4   2 -
anno1.g3229.t1       -          PF13516_full         -            2.4e-06   28.5  22.1       0.1   13.7   1.5   5.0   2   1   3   5   5   4   3 -
anno1.g9742.t1       -          PF13516_full         -            3.3e-06   28.1  12.9      0.29   12.3   0.3   4.5   2   2   2   4   4   4   2 -
anno1.g35012.t1      -          PF13516_full         -            4.5e-06   27.6  40.8     0.016   16.3   0.2  10.1   5   2   6  11  11   8   2 -
anno1.g9704.t1       -          PF13516_full         -            5.4e-06   27.4  14.6       1.4   10.1   0.2   6.3   4   3   2   6   6   6   1 -
anno1.g26120.t1      -          PF13516_full         -            8.9e-06   26.7  56.3     0.044   14.9   0.6  11.0   8   3   4  12  12  10   1 -
anno1.g37693.t1      -          PF13516_full         -            9.2e-06   26.7   6.2   0.00011   23.2   0.1   2.9   2   0   0   2   2   2   1 -
anno1.g2775.t1       -          PF13516_full         -            1.3e-05   26.2   8.6       5.7    8.1   0.0   5.5   3   1   1   5   5   5   0 -
anno1.g22700.t1      -          PF13516_full         -            2.4e-05   25.3   2.9      0.82   10.8   0.0   4.4   3   1   1   4   4   3   1 -
anno1.g18967.t1      -          PF13516_full         -            2.8e-05   25.1  27.3      0.64   11.2   0.7   7.1   1   1   6   7   7   7   2 -
anno1.g36751.t1      -          PF13516_full         -            3.4e-05   24.8  15.1      0.13   13.4   0.0   6.0   4   2   2   6   6   5   1 -
anno1.g28042.t1      -          PF13516_full         -            5.1e-05   24.3   7.9     0.015   16.4   0.1   7.8   9   0   0   9   9   5   3 -
anno1.g7234.t1       -          PF13516_full         -            6.8e-05   23.9  21.5       2.1    9.5   0.3   7.2   5   2   3   8   8   5   0 -
anno1.g36347.t1      -          PF13516_full         -            0.00011   23.2  21.2     0.013   16.6   0.6   5.0   3   1   2   5   5   4   2 -
anno1.g44165.t1      -          PF13516_full         -            0.00018   22.6  59.5      0.94   10.6   0.0  11.4   5   3   8  13  13  10   2 -
anno1.g38608.t1      -          PF13516_full         -             0.0002   22.4  26.3      0.12   13.5   0.3   6.4   6   1   1   7   7   5   1 -
anno1.g9169.t1       -          PF13516_full         -            0.00029   21.9  20.0      0.57   11.3   0.0   6.4   1   1   6   7   7   6   1 -
anno1.g27610.t1      -          PF13516_full         -            0.00029   21.9   9.3       1.2   10.2   3.7   4.5   1   1   4   5   5   5   1 -
anno1.g35655.t1      -          PF13516_full         -            0.00031   21.7   2.1       6.3    8.0   0.0   4.7   4   0   0   4   4   3   0 -
anno1.g2300.t1       -          PF13516_full         -            0.00038   21.5   4.0       9.5    7.4   0.1   3.8   3   1   1   4   4   3   0 -
anno1.g2779.t1       -          PF13516_full         -            0.00038   21.5   9.8       3.7    8.7   0.0   5.4   2   2   2   5   5   5   0 -
anno1.g3128.t1       -          PF13516_full         -            0.00045   21.3  10.6      0.12   13.5   0.0   5.5   5   1   1   6   6   3   1 -
anno1.g42435.t1      -          PF13516_full         -            0.00061   20.8  13.8      0.76   10.9   0.4   3.8   3   1   0   3   3   3   2 -
anno1.g30474.t1      -          PF13516_full         -            0.00086   20.4  13.5     0.098   13.8   0.1   4.1   2   1   2   4   4   4   2 -
anno1.g12286.t1      -          PF13516_full         -            0.00086   20.3  15.0      0.39   11.9   0.7   5.4   5   1   1   6   6   4   1 -
anno1.g40871.t1      -          PF13516_full         -             0.0011   20.1  25.3      0.31   12.2   4.9   5.8   3   1   2   5   5   5   1 -
anno1.g25944.t1      -          PF13516_full         -             0.0012   19.9   3.8         1   10.5   0.0   3.3   3   1   1   4   4   2   1 -
anno1.g10527.t1      -          PF13516_full         -             0.0014   19.7  30.7       3.1    9.0   0.0   8.2   5   4   3   8   8   8   0 -
anno1.g3059.t1       -          PF13516_full         -             0.0024   18.9  14.1      0.41   11.8   0.1   5.0   5   0   0   5   5   4   1 -
anno1.g29106.t1      -          PF13516_full         -             0.0032   18.5  23.7      0.27   12.4   0.6   5.9   2   2   4   6   6   4   2 -
anno1.g42807.t1      -          PF13516_full         -             0.0035   18.4  20.3       9.2    7.4   0.1   6.4   5   1   1   6   6   6   0 -
anno1.g5266.t1       -          PF13516_full         -             0.0036   18.3  20.0      0.54   11.4   0.3   5.0   2   1   2   4   4   4   2 -
anno1.g36251.t1      -          PF13516_full         -             0.0038   18.3  35.4       7.4    7.7   4.1   9.3   7   3   3  10  10   7   0 -
anno1.g34680.t1      -          PF13516_full         -             0.0046   18.0  16.6      0.63   11.2   1.0   4.0   1   1   2   3   3   3   1 -
anno1.g23623.t1      -          PF13516_full         -             0.0081   17.2  17.7       1.4   10.1   0.8   6.7   3   1   4   7   7   6   1 -
anno1.g7393.t1       -          PF13516_full         -             0.0087   17.1   8.8       9.4    7.4   3.2   3.9   2   1   0   3   3   3   0 -
anno1.g2233.t1       -          PF13516_full         -             0.0088   17.1  13.0       7.6    7.7   0.1   5.5   4   1   1   5   5   5   0 -
anno1.g36357.t1      -          PF13516_full         -              0.011   16.9  19.6     0.074   14.1   3.3   4.5   1   1   3   4   4   4   0 -
anno1.g3166.t1       -          PF13516_full         -              0.012   16.7   6.4       3.6    8.7   0.9   3.2   1   1   2   3   3   3   0 -
anno1.g30784.t1      -          PF13516_full         -              0.013   16.6   1.3        30    5.8   0.0   3.5   3   0   0   3   3   3   0 -
anno1.g8824.t1       -          PF13516_full         -              0.018   16.1  27.6       1.4   10.0   0.9   7.2   6   2   2   8   8   6   0 -
anno1.g9355.t1       -          PF13516_full         -               0.02   16.0  21.7       2.9    9.1   0.0   6.7   6   1   1   7   7   5   0 -
anno1.g5152.t1       -          PF13516_full         -              0.025   15.7   1.3       1.2   10.3   0.0   2.9   2   0   0   2   2   2   0 -
anno1.g37637.t1      -          PF13516_full         -              0.029   15.5   1.4       1.3   10.2   0.0   3.0   2   0   0   2   2   2   0 -
anno1.g8371.t2       -          PF13516_full         -              0.034   15.2  10.4      0.59   11.3   0.2   3.5   2   1   1   3   3   3   0 -
anno1.g36750.t1      -          PF13516_full         -              0.034   15.2  13.4      0.41   11.8   0.1   4.6   5   0   0   5   5   3   0 -
anno1.g14490.t1      -          PF13516_full         -              0.035   15.2   0.8        11    7.3   0.0   3.6   3   0   0   3   3   3   0 -
anno1.g30832.t2      -          PF13516_full         -              0.035   15.2   9.8      0.31   12.2   0.1   3.2   3   0   0   3   3   2   0 -
anno1.g14812.t1      -          PF13516_full         -               0.04   15.0  19.2       8.1    7.6   1.7   6.5   6   1   1   7   7   6   0 -
anno1.g10807.t1      -          PF13516_full         -              0.041   15.0  25.3       7.9    7.7   0.1   6.8   6   0   0   6   6   6   0 -
anno1.g13636.t1      -          PF13516_full         -              0.044   14.9  22.8       4.8    8.3   4.5   6.0   3   3   3   6   6   6   0 -
anno1.g27783.t1      -          PF13516_full         -              0.051   14.7  18.9       2.3    9.4   0.1   5.5   4   2   1   5   5   4   0 -
anno1.g17589.t1      -          PF13516_full         -              0.066   14.3   2.6       2.5    9.2   0.2   3.7   3   0   0   3   3   2   0 -
anno1.g5477.t1       -          PF13516_full         -              0.069   14.3   2.3       1.6    9.9   0.0   3.3   3   0   0   3   3   2   0 -
anno1.g19752.t1      -          PF13516_full         -              0.072   14.2   2.7      0.46   11.6   0.4   3.1   3   1   1   4   4   2   0 -
anno1.g10655.t1      -          PF13516_full         -              0.076   14.1  48.2       5.2    8.2   1.2   9.7  10   0   0  10  10   8   0 -
anno1.g6757.t2       -          PF13516_full         -              0.079   14.1  47.3       8.1    7.6   1.4  12.1  10   3   3  13  13  12   0 -
anno1.g40289.t1      -          PF13516_full         -              0.091   13.9   0.8     0.091   13.9   0.8  11.8   8   4   6  14  14  11   0 -
anno1.g39283.t1      -          PF13516_full         -              0.091   13.9   0.2     0.091   13.9   0.2  11.5  11   3   4  15  15   8   0 -
anno1.g31525.t1      -          PF13516_full         -              0.093   13.8   6.2       0.1   13.7   0.1   3.3   3   1   1   4   4   2   0 -
anno1.g9858.t1       -          PF13516_full         -              0.094   13.8   0.1     0.094   13.8   0.1   5.6   5   2   1   6   6   4   0 -
anno1.g7976.t1       -          PF13516_full         -               0.11   13.6   1.2       7.4    7.7   0.2   2.4   2   0   0   2   2   2   0 -
anno1.g9374.t1       -          PF13516_full         -               0.11   13.6  15.6       9.5    7.4   0.1   6.7   6   0   0   6   6   5   0 -
anno1.g4898.t1       -          PF13516_full         -               0.12   13.5   8.4        17    6.6   0.2   4.9   4   1   0   4   4   3   0 -
anno1.g12920.t1      -          PF13516_full         -                0.2   12.8  17.2      0.93   10.6   2.1   4.6   4   1   0   4   4   4   0 -
anno1.g15690.t1      -          PF13516_full         -               0.21   12.7  24.7       3.3    8.9   0.1   6.8   4   2   3   7   7   5   0 -
anno1.g7242.t1       -          PF13516_full         -               0.23   12.6  26.8        10    7.3   0.1   8.3   9   1   1  10  10   5   0 -
anno1.g39915.t1      -          PF13516_full         -               0.25   12.5  22.1         2    9.6   0.0   5.3   6   0   0   6   6   4   0 -
anno1.g696.t1        -          PF13516_full         -               0.29   12.3   0.0      0.29   12.3   0.0   5.9   5   2   1   6   6   5   0 -
anno1.g18668.t1      -          PF13516_full         -               0.33   12.1   3.5        23    6.1   0.4   3.0   2   0   0   2   2   2   0 -
anno1.g16517.t1      -          PF13516_full         -               0.34   12.0   0.4      0.34   12.0   0.4   3.5   4   0   0   4   4   2   0 -
anno1.g2809.t1       -          PF13516_full         -               0.41   11.8  24.3      0.44   11.7   0.1   6.0   4   1   2   6   6   5   0 -
anno1.g4450.t1       -          PF13516_full         -               0.46   11.6  27.4       2.6    9.2   0.4   6.0   4   2   2   6   6   4   0 -
anno1.g9002.t1       -          PF13516_full         -               0.54   11.4   1.9       2.3    9.4   0.3   2.8   2   1   1   3   3   1   0 -
anno1.g8565.t1       -          PF13516_full         -               0.56   11.3   0.2      0.56   11.3   0.2   3.5   2   1   2   4   4   3   0 -
