#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g13726.t2      -          PF13519_full         -                  0 1725.3  46.1   3.7e-12   47.8   0.0  61.5  61   1   0  62  62  61  58 -
anno1.g24414.t1      -          PF13519_full         -           1.1e-222  737.3 105.3   5.5e-16   60.4   0.0  26.3  26   0   0  26  26  26  26 -
anno1.g15934.t1      -          PF13519_full         -              1e-27   98.8   0.0   2.1e-09   38.8   0.0   3.2   3   0   0   3   3   3   3 -
anno1.g24415.t1      -          PF13519_full         -              1e-27   98.8   8.0   8.7e-11   43.3   0.2   3.1   2   1   0   3   3   3   3 -
anno1.g28911.t1      -          PF13519_full         -            1.3e-27   98.4   2.0   1.9e-14   55.3   0.1   2.3   2   0   0   2   2   2   2 -
anno1.g30516.t1      -          PF13519_full         -            2.6e-26   94.2  21.9   4.2e-10   41.1   0.0   4.8   4   1   1   5   5   3   3 -
anno1.g40404.t1      -          PF13519_full         -            7.3e-26   92.7   0.0   8.4e-10   40.1   0.0   3.1   3   0   0   3   3   3   3 -
anno1.g41908.t1      -          PF13519_full         -            1.1e-25   92.2   0.0   1.1e-12   49.6   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g24413.t1      -          PF13519_full         -              2e-24   88.0   1.3   6.1e-12   47.1   0.1   2.2   2   0   0   2   2   2   2 -
anno1.g16791.t1      -          PF13519_full         -            7.1e-24   86.2  26.5   1.1e-11   46.3   0.0  11.2   6   4   4  11  11   5   5 -
anno1.g28913.t1      -          PF13519_full         -            7.7e-24   86.1   0.8   1.8e-08   35.7   0.2   3.3   3   0   0   3   3   3   3 -
anno1.g19639.t1      -          PF13519_full         -            1.4e-23   85.2   0.1   2.9e-23   84.2   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g38130.t1      -          PF13519_full         -            1.7e-23   85.0   0.0     3e-23   84.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g29990.t1      -          PF13519_full         -            3.6e-23   83.9   0.0   6.5e-23   83.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g20371.t2      -          PF13519_full         -            3.7e-23   83.8   0.0   1.6e-10   42.5   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g34919.t1      -          PF13519_full         -            6.5e-23   83.0   0.0   1.6e-22   81.8   0.0   1.7   1   0   0   1   1   1   1 -
anno1.g24655.t4      -          PF13519_full         -            2.1e-22   81.4   0.4   3.3e-11   44.7   0.1   2.4   2   0   0   2   2   2   2 -
anno1.g38138.t1      -          PF13519_full         -            5.1e-22   80.1   0.0   1.1e-21   79.1   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g38135.t1      -          PF13519_full         -              9e-22   79.3   0.0   1.6e-21   78.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g16783.t1      -          PF13519_full         -              1e-21   79.2   0.1   2.4e-06   28.8   0.0   3.3   3   0   0   3   3   3   3 -
anno1.g5749.t1       -          PF13519_full         -              7e-21   76.4   0.1   6.7e-06   27.3   0.0   3.4   2   1   0   3   3   3   3 -
anno1.g38139.t1      -          PF13519_full         -            1.6e-20   75.3   0.0     3e-20   74.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g38126.t1      -          PF13519_full         -            2.9e-20   74.4   0.0   5.1e-20   73.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g17232.t2      -          PF13519_full         -              5e-20   73.6   0.0   4.4e-10   41.0   0.0   2.3   2   0   0   2   2   2   2 -
anno1.g17205.t1      -          PF13519_full         -            8.7e-20   72.8   0.0   2.8e-10   41.7   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g8170.t1       -          PF13519_full         -            1.2e-19   72.4   0.2   2.1e-19   71.5   0.2   1.4   1   0   0   1   1   1   1 -
anno1.g6069.t1       -          PF13519_full         -            1.5e-19   72.0   0.0   1.8e-08   35.8   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g29026.t1      -          PF13519_full         -            3.4e-19   70.9   0.2   6.1e-19   70.0   0.2   1.3   1   0   0   1   1   1   1 -
anno1.g38363.t1      -          PF13519_full         -            9.8e-19   69.4   5.4   3.9e-07   31.4   0.3   4.1   4   0   0   4   4   3   3 -
anno1.g16316.t1      -          PF13519_full         -            1.5e-18   68.8   0.0   2.1e-11   45.4   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g38143.t1      -          PF13519_full         -            1.5e-18   68.8   0.0   2.3e-18   68.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g16784.t1      -          PF13519_full         -            1.7e-18   68.6   1.8   1.6e-06   29.4   0.1   5.1   4   1   1   5   5   5   2 -
anno1.g6068.t1       -          PF13519_full         -            2.4e-18   68.1   0.0   4.6e-08   34.4   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g38146.t1      -          PF13519_full         -            4.4e-18   67.2   0.0   8.6e-18   66.3   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g12076.t1      -          PF13519_full         -              2e-17   65.1   0.0   2.8e-17   64.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g38127.t1      -          PF13519_full         -            2.7e-17   64.6   0.1   4.7e-17   63.9   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g23731.t1      -          PF13519_full         -            6.8e-17   63.3   0.0   9.7e-17   62.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g13640.t2      -          PF13519_full         -            1.6e-16   62.2   0.0   1.2e-07   33.0   0.1   3.5   3   0   0   3   3   3   2 -
anno1.g34657.t1      -          PF13519_full         -              3e-16   61.2   0.0     2e-07   32.3   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g23791.t1      -          PF13519_full         -              1e-15   59.5   0.0   2.2e-15   58.4   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g30485.t1      -          PF13519_full         -            1.2e-15   59.3   0.3   8.4e-07   30.3   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g37574.t1      -          PF13519_full         -            1.3e-15   59.1   0.0   2.7e-15   58.1   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g28875.t1      -          PF13519_full         -            1.5e-15   58.9   0.0   2.9e-15   58.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g24648.t1      -          PF13519_full         -            1.9e-15   58.6   0.0   2.9e-06   28.5   0.0   4.6   4   0   0   4   4   4   2 -
anno1.g30484.t1      -          PF13519_full         -            1.1e-14   56.2  12.2   1.9e-07   32.4   0.2   3.4   3   0   0   3   3   2   2 -
anno1.g32729.t1      -          PF13519_full         -            1.1e-14   56.1   0.0     2e-08   35.6   0.0   2.9   3   0   0   3   3   2   2 -
anno1.g19215.t1      -          PF13519_full         -            1.6e-14   55.6   0.0   1.9e-14   55.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g17582.t1      -          PF13519_full         -            2.5e-14   55.0   0.0   4.5e-14   54.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g38124.t1      -          PF13519_full         -              4e-14   54.3   0.0   7.5e-14   53.4   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g8649.t1       -          PF13519_full         -              5e-14   54.0   0.0     7e-14   53.5   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g27009.t1      -          PF13519_full         -            8.7e-14   53.2   0.0   1.4e-13   52.5   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g24638.t1      -          PF13519_full         -              1e-13   53.0   0.1   1.4e-13   52.5   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g15992.t1      -          PF13519_full         -            1.1e-13   52.9   0.0     1e-08   36.6   0.0   2.4   2   1   0   2   2   2   2 -
anno1.g38128.t2      -          PF13519_full         -            1.2e-13   52.7   0.0   2.1e-13   51.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g15935.t1      -          PF13519_full         -            1.9e-13   52.0   0.0   3.1e-05   25.1   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g10145.t1      -          PF13519_full         -            2.1e-13   51.9   0.2   3.4e-13   51.2   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g27010.t1      -          PF13519_full         -              6e-13   50.4   0.0   1.1e-12   49.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g17230.t1      -          PF13519_full         -            1.1e-12   49.6   0.9   1.4e-07   32.9   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g34741.t1      -          PF13519_full         -            2.9e-12   48.2   0.0   5.6e-12   47.2   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g28004.t1      -          PF13519_full         -            2.9e-12   48.2   0.0     4e-12   47.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g4367.t1       -          PF13519_full         -            3.5e-12   47.9   0.0   3.5e-12   47.9   0.0   2.4   2   0   0   2   2   1   1 -
anno1.g17693.t1      -          PF13519_full         -            3.5e-12   47.9   0.0   8.2e-12   46.7   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g4800.t1       -          PF13519_full         -            3.5e-12   47.9   0.1     5e-12   47.4   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g21473.t1      -          PF13519_full         -            3.7e-12   47.9   0.0   4.7e-12   47.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g10892.t1      -          PF13519_full         -            5.4e-12   47.3   0.0     9e-12   46.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g16317.t1      -          PF13519_full         -              6e-12   47.2   0.2   4.3e-06   28.0   0.1   2.1   2   0   0   2   2   2   2 -
anno1.g4789.t1       -          PF13519_full         -            7.3e-12   46.9   0.0     9e-12   46.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g23732.t1      -          PF13519_full         -            8.2e-12   46.7   0.0     1e-11   46.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g17117.t1      -          PF13519_full         -            9.6e-12   46.5   0.1   0.00013   23.1   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g12988.t1      -          PF13519_full         -            1.3e-11   46.1   0.0   2.8e-11   45.0   0.0   1.5   2   0   0   2   2   1   1 -
anno1.g24652.t1      -          PF13519_full         -            1.5e-11   45.9   0.0   1.5e-11   45.9   0.0   2.8   3   0   0   3   3   1   1 -
anno1.g13871.t1      -          PF13519_full         -            1.8e-11   45.6   0.0   3.3e-11   44.7   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g24665.t1      -          PF13519_full         -            1.9e-11   45.5   0.0   2.6e-11   45.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g17116.t1      -          PF13519_full         -            2.2e-11   45.3   0.0   0.00016   22.8   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g17700.t1      -          PF13519_full         -            2.9e-11   44.9   0.0   2.9e-11   44.9   0.0   2.6   3   0   0   3   3   1   1 -
anno1.g17098.t1      -          PF13519_full         -            3.8e-11   44.5   2.7   3.8e-11   44.5   2.7   1.9   1   1   1   2   2   2   1 -
anno1.g2166.t1       -          PF13519_full         -            4.2e-11   44.4   0.0   6.2e-11   43.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g22284.t1      -          PF13519_full         -            4.9e-11   44.2   0.2     7e-11   43.7   0.2   1.1   1   0   0   1   1   1   1 -
anno1.g24658.t1      -          PF13519_full         -            5.9e-11   43.9   0.0   1.5e-10   42.6   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g4678.t1       -          PF13519_full         -            6.1e-11   43.9   0.0   1.2e-10   42.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g22677.t1      -          PF13519_full         -            6.6e-11   43.7   0.0   9.9e-11   43.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g4310.t1       -          PF13519_full         -            9.7e-11   43.2   0.0   1.8e-10   42.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g18193.t1      -          PF13519_full         -            1.2e-10   42.8   0.0   5.1e-10   40.8   0.0   1.9   2   1   0   2   2   1   1 -
anno1.g4304.t1       -          PF13519_full         -            1.4e-10   42.6   0.0   3.2e-10   41.5   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g30862.t1      -          PF13519_full         -            1.7e-10   42.4   0.0   2.3e-10   42.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g17108.t1      -          PF13519_full         -            1.7e-10   42.4   0.5   6.9e-05   24.0   0.1   2.1   2   0   0   2   2   2   2 -
anno1.g4742.t1       -          PF13519_full         -            1.7e-10   42.4   0.0   2.8e-10   41.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g4786.t1       -          PF13519_full         -              2e-10   42.2   0.0   2.7e-10   41.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g7282.t1       -          PF13519_full         -            2.3e-10   41.9   0.4   8.3e-10   40.1   0.0   1.9   2   0   0   2   2   1   1 -
anno1.g15510.t1      -          PF13519_full         -            2.6e-10   41.8   0.0   3.2e-10   41.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g24634.t1      -          PF13519_full         -            2.8e-10   41.7   0.0   2.8e-10   41.7   0.0   2.4   2   0   0   2   2   1   1 -
anno1.g16156.t2      -          PF13519_full         -            3.4e-10   41.4   0.0   6.8e-10   40.4   0.0   1.5   2   0   0   2   2   1   1 -
anno1.g42072.t1      -          PF13519_full         -            3.7e-10   41.3   0.0   4.1e-10   41.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g22283.t1      -          PF13519_full         -            5.2e-10   40.8   0.2   7.5e-10   40.3   0.2   1.1   1   0   0   1   1   1   1 -
anno1.g42040.t1      -          PF13519_full         -            5.8e-10   40.6   0.0     7e-10   40.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g16787.t1      -          PF13519_full         -              1e-09   39.9   2.5   2.5e-09   38.6   0.0   2.7   3   0   0   3   3   1   1 -
anno1.g20092.t1      -          PF13519_full         -            1.2e-09   39.6   0.0   2.1e-09   38.8   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g16828.t1      -          PF13519_full         -            1.2e-09   39.6   0.0     2e-09   38.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g24647.t1      -          PF13519_full         -            2.2e-09   38.8   0.0   2.8e-09   38.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g8654.t1       -          PF13519_full         -            2.5e-09   38.6   0.0   3.9e-09   37.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g15557.t1      -          PF13519_full         -              4e-09   37.9   0.0   9.1e-09   36.7   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g4741.t1       -          PF13519_full         -            5.7e-09   37.4   0.0   7.5e-09   37.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g31273.t1      -          PF13519_full         -            5.9e-09   37.3   0.0     9e-09   36.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g40104.t1      -          PF13519_full         -            7.5e-09   37.0   0.0   1.1e-08   36.5   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g11640.t1      -          PF13519_full         -            8.3e-09   36.9   0.0   1.2e-08   36.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g19188.t1      -          PF13519_full         -            8.8e-09   36.8   0.0   1.2e-08   36.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g31093.t1      -          PF13519_full         -            9.4e-09   36.7   0.0   1.3e-08   36.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g30756.t1      -          PF13519_full         -            1.6e-08   35.9   0.0   2.5e-08   35.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g19346.t1      -          PF13519_full         -            3.2e-08   34.9   0.0   4.2e-08   34.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g42039.t1      -          PF13519_full         -            3.4e-08   34.8   0.0   3.8e-08   34.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g15993.t1      -          PF13519_full         -            4.1e-08   34.6   0.0   0.00013   23.1   0.0   2.5   2   1   0   2   2   2   1 -
anno1.g38672.t1      -          PF13519_full         -            8.4e-08   33.6   0.5   3.3e-07   31.6   0.1   2.1   2   0   0   2   2   1   1 -
anno1.g31110.t2      -          PF13519_full         -              1e-07   33.3   0.0   2.1e-07   32.3   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g24418.t1      -          PF13519_full         -              1e-07   33.3   0.0   1.6e-07   32.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g33059.t1      -          PF13519_full         -            1.2e-07   33.0   0.0   1.6e-07   32.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g34650.t1      -          PF13519_full         -            1.6e-07   32.7   0.0   1.9e-07   32.4   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g11546.t1      -          PF13519_full         -            1.8e-07   32.5   0.0   2.1e-07   32.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g41909.t1      -          PF13519_full         -            1.8e-07   32.5   0.0   2.6e-07   32.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g19336.t1      -          PF13519_full         -            2.1e-07   32.2   0.0     3e-07   31.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g16782.t1      -          PF13519_full         -            2.4e-07   32.1   0.0     0.012   16.7   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g34651.t1      -          PF13519_full         -            3.3e-07   31.6   0.0   5.6e-07   30.9   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g27008.t2      -          PF13519_full         -            3.7e-07   31.5   0.0   8.2e-07   30.3   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g61.t2         -          PF13519_full         -              5e-07   31.0   0.0     8e-07   30.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g38681.t1      -          PF13519_full         -            6.4e-07   30.7   0.1   1.6e-06   29.4   0.0   1.6   2   0   0   2   2   1   1 -
anno1.g11549.t1      -          PF13519_full         -            7.3e-07   30.5   0.0     9e-07   30.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g7277.t1       -          PF13519_full         -            7.4e-07   30.5   0.0   9.8e-07   30.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g17005.t1      -          PF13519_full         -            7.6e-07   30.4   0.0   9.6e-07   30.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g6318.t1       -          PF13519_full         -            1.2e-06   29.8   0.0   2.1e-06   29.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g38676.t1      -          PF13519_full         -            1.4e-06   29.6   0.0   3.6e-06   28.2   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g42860.t1      -          PF13519_full         -            1.8e-06   29.2   0.0     4e-06   28.1   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g40400.t1      -          PF13519_full         -            1.9e-06   29.1   0.0    0.0044   18.1   0.0   2.3   2   0   0   2   2   2   1 -
anno1.g4509.t1       -          PF13519_full         -              2e-06   29.1   0.1   3.8e-06   28.1   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g4788.t1       -          PF13519_full         -            3.2e-06   28.4   0.0   4.1e-06   28.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g18537.t1      -          PF13519_full         -            4.1e-06   28.1   0.0   6.5e-06   27.4   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g40387.t3      -          PF13519_full         -            5.1e-06   27.7   0.0   9.1e-06   26.9   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g19338.t1      -          PF13519_full         -            5.3e-06   27.7   0.0   7.3e-06   27.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g38678.t1      -          PF13519_full         -            6.5e-06   27.4   0.0   1.3e-05   26.4   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g17114.t1      -          PF13519_full         -            1.6e-05   26.1   0.0   2.2e-05   25.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g20096.t1      -          PF13519_full         -            4.3e-05   24.7   0.0   7.7e-05   23.9   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g22288.t1      -          PF13519_full         -            6.6e-05   24.1   0.0   7.9e-05   23.8   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g15560.t1      -          PF13519_full         -            8.9e-05   23.7   0.0   0.00024   22.3   0.0   1.7   1   0   0   1   1   1   1 -
anno1.g4787.t1       -          PF13519_full         -            9.7e-05   23.5   0.0   0.00012   23.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g38679.t1      -          PF13519_full         -            0.00011   23.4   0.3   0.00054   21.1   0.0   2.2   2   0   0   2   2   1   1 -
anno1.g17103.t1      -          PF13519_full         -            0.00013   23.1   0.0    0.0002   22.5   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g40787.t1      -          PF13519_full         -            0.00027   22.1   0.0   0.00073   20.7   0.0   1.7   1   0   0   1   1   1   1 -
anno1.g4798.t1       -          PF13519_full         -            0.00032   21.9   0.0   0.00043   21.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g10043.t1      -          PF13519_full         -            0.00042   21.4   0.0   0.00051   21.2   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g23928.t1      -          PF13519_full         -            0.00047   21.3   0.0     0.067   14.2   0.0   2.3   2   0   0   2   2   2   1 -
anno1.g17115.t1      -          PF13519_full         -            0.00053   21.1   0.0   0.00068   20.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g18831.t1      -          PF13519_full         -             0.0015   19.7   0.0    0.0036   18.4   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g11655.t1      -          PF13519_full         -             0.0024   19.0   0.0    0.0039   18.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g17320.t1      -          PF13519_full         -             0.0029   18.7   0.1    0.0044   18.1   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g11656.t1      -          PF13519_full         -             0.0035   18.5   0.1    0.0056   17.8   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g31655.t1      -          PF13519_full         -              0.004   18.3   0.0    0.0071   17.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g24646.t1      -          PF13519_full         -             0.0065   17.5   0.0    0.0094   17.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g24416.t1      -          PF13519_full         -              0.087   13.9   0.1      0.12   13.4   0.1   1.2   1   0   0   1   1   1   0 -
anno1.g35702.t1      -          PF13519_full         -               0.13   13.3   0.0      0.24   12.4   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g38318.t1      -          PF13519_full         -               0.19   12.7   0.0      0.19   12.7   0.0   1.6   2   0   0   2   2   1   0 -
anno1.g16829.t1      -          PF13519_full         -               0.29   12.2   0.0      0.53   11.3   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g26582.t1      -          PF13519_full         -               0.32   12.0   0.3      0.84   10.6   0.3   1.6   1   1   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13519_full_profile.hmm
# Target file:     ../input/braker_aa_files/d_cribrosa_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/d_cribrosa_soft_mask_braker_filtered_proteins_PF13519_full_profile_hmmer_braker3_gff_results.txt ../output/PF13519_full_profile.hmm ../input/braker_aa_files/d_cribrosa_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:53:53 2025
# [ok]
