#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g4901.t1       -          PF00560_full         -            6.9e-42  142.7 110.9   3.3e-05   25.0   6.1  15.6   2   2  10  13  13  13  10 -
anno1.g29194.t1      -          PF00560_full         -              3e-08   34.7  46.1    0.0087   17.2   0.5   9.9   4   4   4  10  10   9   1 -
anno1.g29195.t1      -          PF00560_full         -              3e-08   34.7  46.1    0.0087   17.2   0.5   9.9   4   4   4  10  10   9   1 -
anno1.g10655.t1      -          PF00560_full         -              2e-07   32.1  52.2     0.013   16.7   8.4   8.4   2   2   5   8   8   8   3 -
anno1.g29069.t1      -          PF00560_full         -              5e-07   30.8  40.2       0.6   11.3   0.8   7.5   1   1   6   7   7   7   3 -
anno1.g35853.t1      -          PF00560_full         -            5.2e-07   30.8  15.3     0.016   16.4   0.1   5.4   3   2   2   5   5   5   2 -
anno1.g22918.t1      -          PF00560_full         -              7e-07   30.3  26.6      0.39   11.9   0.1   5.9   1   1   4   5   5   5   3 -
anno1.g11364.t1      -          PF00560_full         -            1.5e-06   29.3  64.9     0.093   13.9   0.5   8.5   1   1   8   9   9   8   4 -
anno1.g22917.t1      -          PF00560_full         -              2e-06   28.9  17.1       1.3   10.2   0.1   6.9   1   1   5   6   6   6   1 -
anno1.g42807.t1      -          PF00560_full         -            2.4e-06   28.6  24.2     0.012   16.8   0.2   5.3   2   1   2   5   5   4   2 -
anno1.g9355.t1       -          PF00560_full         -            2.9e-06   28.4  29.3    0.0031   18.7   0.4   5.3   1   1   3   4   4   4   2 -
anno1.g4011.t1       -          PF00560_full         -            6.2e-06   27.3  44.5      0.28   12.4   6.0   6.9   1   1   6   7   7   7   4 -
anno1.g30832.t2      -          PF00560_full         -            6.4e-06   27.3  11.7    0.0036   18.4   4.5   2.3   1   1   1   2   2   2   2 -
anno1.g25061.t1      -          PF00560_full         -            7.2e-06   27.1  55.5      0.34   12.1   7.5   9.9   4   4   6  10  10   9   1 -
anno1.g13765.t1      -          PF00560_full         -            8.9e-06   26.8  39.1       5.3    8.3   1.9   9.4   3   2   6   9   9   8   0 -
anno1.g38608.t1      -          PF00560_full         -            9.6e-06   26.7  18.9   0.00015   22.9   2.8   4.0   1   1   2   3   3   3   1 -
anno1.g24641.t1      -          PF00560_full         -            1.1e-05   26.6   9.5        25    6.1   0.1   5.6   1   1   4   5   5   5   0 -
anno1.g11646.t1      -          PF00560_full         -            1.2e-05   26.4  26.6     0.045   14.9   3.5   4.9   2   1   2   4   4   4   2 -
anno1.g40852.t1      -          PF00560_full         -            1.9e-05   25.7  15.5     0.011   16.9   2.1   4.0   1   1   3   4   4   4   2 -
anno1.g30026.t2      -          PF00560_full         -            2.9e-05   25.2  42.9   0.00032   21.8   2.0   7.0   2   2   5   8   8   7   2 -
anno1.g7242.t1       -          PF00560_full         -            4.6e-05   24.5  34.4         4    8.7   1.6   7.1   1   1   6   7   7   7   0 -
anno1.g23321.t1      -          PF00560_full         -            4.9e-05   24.4  28.1       0.6   11.3   0.2   6.9   2   1   5   7   7   6   2 -
anno1.g34562.t2      -          PF00560_full         -            6.5e-05   24.0  15.9     0.012   16.8   0.6   4.3   3   1   0   3   3   3   2 -
anno1.g40271.t1      -          PF00560_full         -            7.7e-05   23.8  25.5    0.0081   17.3   2.3   5.0   1   1   4   5   5   4   2 -
anno1.g12680.t1      -          PF00560_full         -              8e-05   23.8  13.8       2.1    9.6   1.4   6.2   4   1   2   6   6   5   1 -
anno1.g27201.t1      -          PF00560_full         -            8.7e-05   23.6  17.7      0.22   12.7   4.8   3.7   1   1   3   4   4   3   2 -
anno1.g33284.t1      -          PF00560_full         -             0.0001   23.4  18.1      0.11   13.6   9.2   4.1   1   1   1   3   3   2   2 -
anno1.g33426.t1      -          PF00560_full         -             0.0001   23.4  16.4       1.4   10.1   0.3   5.1   3   1   2   5   5   4   1 -
anno1.g37189.t1      -          PF00560_full         -            0.00011   23.3  26.5     0.062   14.5   3.2   5.9   1   1   4   5   5   5   1 -
anno1.g36456.t1      -          PF00560_full         -            0.00012   23.2  14.0     0.059   14.6   5.9   3.7   1   1   1   2   2   2   1 -
anno1.g33919.t1      -          PF00560_full         -            0.00012   23.2  12.6       0.2   12.9   2.2   3.4   1   1   2   3   3   3   3 -
anno1.g28531.t1      -          PF00560_full         -            0.00013   23.1  28.5      0.21   12.8   1.4   6.8   2   1   5   7   7   6   1 -
anno1.g23794.t1      -          PF00560_full         -            0.00014   23.0  12.6       2.7    9.2   2.5   5.3   3   1   0   4   4   4   1 -
anno1.g14161.t1      -          PF00560_full         -            0.00014   22.9  27.3       1.7    9.8   2.5   4.3   1   1   3   4   4   4   2 -
anno1.g10807.t1      -          PF00560_full         -            0.00017   22.7  27.6     0.052   14.7   3.5   5.3   1   1   2   4   4   4   2 -
anno1.g24912.t1      -          PF00560_full         -            0.00027   22.1  13.6      0.12   13.5   0.5   4.9   1   1   4   5   5   5   1 -
anno1.g12527.t2      -          PF00560_full         -            0.00032   21.8  73.3     0.062   14.5   2.6  10.1   1   1   8  10  10   9   3 -
anno1.g2233.t1       -          PF00560_full         -            0.00034   21.7   6.7     0.096   13.9   0.0   3.8   1   1   2   3   3   3   1 -
anno1.g31243.t1      -          PF00560_full         -            0.00049   21.2  23.6      0.38   12.0   0.5   5.8   1   1   4   5   5   5   2 -
anno1.g2196.t1       -          PF00560_full         -             0.0005   21.2  42.5       1.9    9.7   2.3   8.2   3   2   5   8   8   7   1 -
anno1.g13758.t1      -          PF00560_full         -            0.00054   21.1  27.9      0.16   13.1   0.7   5.0   2   1   4   6   6   4   2 -
anno1.g3221.t3       -          PF00560_full         -            0.00059   21.0  43.2      0.71   11.1   0.1   9.0   1   1   7   9   9   9   1 -
anno1.g27345.t2      -          PF00560_full         -            0.00061   20.9  34.4      0.28   12.4   1.9   5.4   3   3   1   4   4   4   2 -
anno1.g30517.t1      -          PF00560_full         -            0.00066   20.8  40.2      0.67   11.2   8.9   6.5   1   1   5   6   6   6   1 -
anno1.g9374.t1       -          PF00560_full         -             0.0008   20.5  24.9    0.0053   17.9   0.5   5.0   1   1   2   4   4   4   1 -
anno1.g26594.t1      -          PF00560_full         -            0.00092   20.3  13.5        10    7.3   0.0   5.7   2   1   4   6   6   5   0 -
anno1.g39915.t1      -          PF00560_full         -            0.00096   20.3  17.2      0.94   10.7   0.3   3.9   1   1   3   4   4   3   2 -
anno1.g38602.t1      -          PF00560_full         -             0.0012   20.0   1.9       1.7    9.9   0.3   2.7   2   0   0   2   2   2   1 -
anno1.g42720.t1      -          PF00560_full         -             0.0013   19.8  28.9    0.0085   17.3   0.4   4.9   1   1   3   4   4   4   2 -
anno1.g26365.t1      -          PF00560_full         -             0.0017   19.5   3.4      0.81   10.9   0.5   2.6   2   1   1   3   3   2   1 -
anno1.g26600.t1      -          PF00560_full         -             0.0022   19.2  16.6      0.87   10.8   0.1   5.7   1   1   5   7   7   5   1 -
anno1.g9457.t1       -          PF00560_full         -             0.0022   19.1   7.4    0.0022   19.1   7.4   5.8   1   1   6   7   7   7   1 -
anno1.g1760.t1       -          PF00560_full         -             0.0027   18.9   9.7     0.055   14.6   0.6   2.7   1   1   1   2   2   2   1 -
anno1.g3059.t1       -          PF00560_full         -             0.0032   18.6   7.4      0.25   12.5   3.2   3.3   1   1   2   3   3   3   1 -
anno1.g24978.t1      -          PF00560_full         -             0.0035   18.5   7.4    0.0049   18.0   5.4   2.1   1   1   0   1   1   1   1 -
anno1.g27342.t2      -          PF00560_full         -             0.0036   18.5  35.9     0.012   16.8   7.7   5.8   3   2   1   5   5   5   2 -
anno1.g24474.t1      -          PF00560_full         -             0.0037   18.4  17.2      0.44   11.7   0.3   5.6   3   2   1   5   5   5   1 -
anno1.g35655.t1      -          PF00560_full         -              0.004   18.3  12.4      0.05   14.8   0.1   4.0   1   1   3   4   4   4   1 -
anno1.g2209.t1       -          PF00560_full         -              0.004   18.3   8.3       1.2   10.3   6.1   2.7   1   1   1   2   2   2   1 -
anno1.g25059.t1      -          PF00560_full         -             0.0041   18.2  33.4      0.25   12.6   0.5   8.4   3   2   6   9   9   8   2 -
anno1.g23623.t1      -          PF00560_full         -             0.0042   18.2  10.9       1.5   10.0   1.5   4.1   1   1   2   3   3   3   1 -
anno1.g43431.t1      -          PF00560_full         -             0.0049   18.0  17.2       0.2   12.8   2.6   3.6   1   1   2   3   3   3   1 -
anno1.g26593.t1      -          PF00560_full         -              0.005   18.0  19.4       5.2    8.3   0.0   6.4   2   2   3   6   6   6   0 -
anno1.g2229.t1       -          PF00560_full         -             0.0058   17.8  13.6         3    9.0   3.2   4.2   1   1   2   3   3   3   1 -
anno1.g12286.t1      -          PF00560_full         -              0.006   17.7  18.8        29    5.9   0.0   4.2   1   1   2   3   3   3   0 -
anno1.g38876.t1      -          PF00560_full         -             0.0067   17.6  41.5       2.7    9.2   0.3   8.1   2   2   4   6   6   6   1 -
anno1.g40289.t1      -          PF00560_full         -             0.0073   17.5   4.7    0.0073   17.5   4.7   7.2   2   2   2   5   5   5   1 -
anno1.g19752.t1      -          PF00560_full         -               0.01   17.0   5.9      0.05   14.8   1.3   2.9   2   1   1   3   3   2   0 -
anno1.g32093.t2      -          PF00560_full         -               0.01   17.0  29.2     0.074   14.2   8.4   4.4   1   1   4   5   5   5   0 -
anno1.g39824.t1      -          PF00560_full         -               0.01   17.0  29.9       1.8    9.8   0.2   7.1   1   1   6   7   7   6   0 -
anno1.g18202.t1      -          PF00560_full         -              0.011   16.8  21.3     0.048   14.8   7.1   4.0   2   1   2   4   4   3   0 -
anno1.g2215.t1       -          PF00560_full         -              0.013   16.7   4.5       2.7    9.2   3.0   3.3   1   1   1   2   2   2   0 -
anno1.g25944.t1      -          PF00560_full         -              0.019   16.1   9.6      0.69   11.1   1.0   2.9   1   1   1   2   2   2   0 -
anno1.g12285.t1      -          PF00560_full         -               0.02   16.1   6.2      0.02   16.1   6.2   7.5   1   1   7   8   8   8   0 -
anno1.g43990.t1      -          PF00560_full         -               0.02   16.0   1.2      0.02   16.0   1.2   6.2   1   1   4   5   5   4   0 -
anno1.g38812.t1      -          PF00560_full         -              0.022   15.9  18.6         3    9.1   0.2   5.3   1   1   2   5   5   5   0 -
anno1.g5802.t1       -          PF00560_full         -              0.036   15.2  18.2       2.9    9.1   2.6   4.6   2   1   3   5   5   3   0 -
anno1.g25064.t1      -          PF00560_full         -              0.038   15.2  43.9       1.7    9.8   1.2   8.3   5   3   3   8   8   8   0 -
anno1.g27347.t1      -          PF00560_full         -              0.045   14.9  11.0     0.051   14.7   4.8   3.0   2   1   1   3   3   3   0 -
anno1.g31596.t1      -          PF00560_full         -              0.046   14.9   0.2       1.4   10.1   0.0   2.5   2   0   0   2   2   2   0 -
anno1.g5580.t1       -          PF00560_full         -              0.056   14.6  18.1      0.13   13.5   2.1   5.8   4   2   2   6   6   4   0 -
anno1.g34099.t2      -          PF00560_full         -              0.057   14.6   1.0     0.088   14.0   1.0   1.4   1   0   0   1   1   1   0 -
anno1.g12920.t1      -          PF00560_full         -              0.058   14.6  22.2      0.22   12.7   1.7   4.2   1   1   2   3   3   3   0 -
anno1.g1691.t1       -          PF00560_full         -              0.065   14.4   0.0        26    6.1   0.0   2.8   2   1   0   2   2   2   0 -
anno1.g33950.t1      -          PF00560_full         -              0.066   14.4  26.7       1.3   10.3   3.1   4.1   1   1   3   4   4   4   0 -
anno1.g13766.t1      -          PF00560_full         -              0.085   14.0  33.3      0.51   11.5   0.2   7.0   1   1   5   6   6   6   0 -
anno1.g38811.t1      -          PF00560_full         -              0.085   14.0  33.3      0.51   11.5   0.2   7.0   1   1   5   6   6   6   0 -
anno1.g9858.t1       -          PF00560_full         -              0.085   14.0   0.3       1.5   10.0   0.0   2.5   2   0   0   2   2   2   0 -
anno1.g32037.t1      -          PF00560_full         -              0.097   13.8   5.3       1.3   10.2   0.2   4.3   2   1   2   4   4   3   0 -
anno1.g24991.t1      -          PF00560_full         -               0.11   13.7   0.3      0.11   13.7   0.3   3.0   3   0   0   3   3   2   0 -
anno1.g12292.t1      -          PF00560_full         -               0.16   13.2   4.6       5.4    8.2   0.1   3.2   2   1   1   3   3   2   0 -
anno1.g39113.t1      -          PF00560_full         -               0.16   13.1  14.8        17    6.7   3.1   5.3   1   1   4   5   5   4   0 -
anno1.g23010.t1      -          PF00560_full         -               0.19   12.9   0.2      0.38   12.0   0.2   1.4   1   0   0   1   1   1   0 -
anno1.g4621.t1       -          PF00560_full         -               0.21   12.8   9.1       0.4   11.9   0.2   4.0   2   1   1   3   3   3   0 -
anno1.g39796.t1      -          PF00560_full         -               0.25   12.5  24.6       2.5    9.3   0.9   6.2   1   1   3   5   5   5   0 -
anno1.g10822.t1      -          PF00560_full         -               0.26   12.5  24.0      0.42   11.8   3.7   4.3   1   1   4   5   5   4   0 -
anno1.g27348.t1      -          PF00560_full         -               0.31   12.2  10.0      0.05   14.8   4.4   2.4   1   1   1   2   2   1   0 -
anno1.g15656.t1      -          PF00560_full         -               0.31   12.2  23.1       5.2    8.3   0.5   5.4   1   1   4   5   5   5   0 -
anno1.g16372.t1      -          PF00560_full         -               0.39   11.9  18.0       2.9    9.1   5.0   4.4   1   1   2   3   3   3   0 -
anno1.g14490.t1      -          PF00560_full         -               0.39   11.9   4.2      0.27   12.4   0.5   2.7   3   1   0   3   3   1   0 -
anno1.g16361.t1      -          PF00560_full         -               0.39   11.9  12.7        16    6.7   8.2   3.6   1   1   1   2   2   2   0 -
anno1.g30474.t1      -          PF00560_full         -               0.48   11.6   5.6      0.55   11.4   1.1   2.7   1   1   1   2   2   2   0 -
anno1.g4899.t1       -          PF00560_full         -               0.48   11.6   2.6        38    5.5   1.2   3.3   2   1   1   3   3   3   0 -
anno1.g3869.t1       -          PF00560_full         -                0.5   11.6  37.9     0.069   14.3   2.9   5.3   1   1   4   5   5   5   0 -
anno1.g42435.t1      -          PF00560_full         -               0.67   11.2   2.4        24    6.2   0.4   2.8   2   1   1   3   3   2   0 -
anno1.g37698.t1      -          PF00560_full         -               0.82   10.9   8.9        66    4.8   0.0   4.6   2   1   2   5   5   4   0 -
anno1.g28628.t1      -          PF00560_full         -               0.91   10.7   6.7       4.5    8.5   6.7   2.1   1   1   0   1   1   1   0 -
anno1.g13767.t1      -          PF00560_full         -               0.92   10.7   6.8       5.7    8.2   0.1   3.3   1   1   1   3   3   3   0 -
anno1.g6763.t1       -          PF00560_full         -               0.95   10.7   2.9       2.7    9.2   0.6   2.4   1   1   1   2   2   2   0 -
anno1.g13764.t1      -          PF00560_full         -               0.96   10.7  37.4       7.8    7.7   0.8   6.7   1   1   4   5   5   5   0 -
anno1.g37827.t1      -          PF00560_full         -                1.1   10.5  15.7       1.3   10.3   0.8   4.0   3   2   1   4   4   2   0 -
anno1.g17588.t1      -          PF00560_full         -                1.2   10.3   9.7      0.48   11.6   0.6   3.0   1   1   0   2   2   2   0 -
anno1.g37055.t1      -          PF00560_full         -                1.4   10.1  16.0      0.38   12.0   2.0   4.8   3   1   2   5   5   3   0 -
anno1.g30684.t1      -          PF00560_full         -                1.7    9.9   7.0      0.42   11.8   0.7   2.4   1   1   1   2   2   2   0 -
anno1.g20612.t1      -          PF00560_full         -                1.8    9.8  20.1      0.95   10.7   3.7   3.5   2   1   1   3   3   2   0 -
anno1.g24643.t1      -          PF00560_full         -                1.8    9.8  11.6        40    5.5   0.0   4.7   1   1   2   3   3   3   0 -
anno1.g43059.t1      -          PF00560_full         -                2.1    9.6   7.0      0.88   10.8   0.7   2.5   1   1   1   2   2   2   0 -
anno1.g6277.t1       -          PF00560_full         -                2.1    9.6  28.5        39    5.5   0.2   7.2   5   3   2   7   7   6   0 -
anno1.g3229.t1       -          PF00560_full         -                2.8    9.2  13.4      0.15   13.3   3.4   3.2   3   0   0   3   3   2   0 -
anno1.g39112.t1      -          PF00560_full         -                2.9    9.1  16.5        12    7.1   0.1   4.9   2   1   3   5   5   3   0 -
anno1.g9903.t1       -          PF00560_full         -                3.2    9.0  11.0       3.2    9.0   9.0   2.1   1   1   2   3   3   1   0 -
anno1.g1267.t1       -          PF00560_full         -                3.6    8.8  36.3      0.48   11.6   0.8   6.6   1   1   3   5   5   5   0 -
anno1.g7393.t1       -          PF00560_full         -                4.4    8.5   8.3     1e+02    4.1   0.1   3.3   1   1   1   3   3   3   0 -
anno1.g16517.t1      -          PF00560_full         -                6.8    7.9   8.3        13    7.0   7.7   1.9   1   1   0   1   1   1   0 -
anno1.g38466.t1      -          PF00560_full         -                7.2    7.8  23.2       6.9    7.9   6.6   3.8   2   1   2   4   4   3   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF00560_full_profile.hmm
# Target file:     ../input/braker_aa_files/fungia_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/fungia_soft_mask_braker_filtered_proteins_PF00560_full_profile_hmmer_braker3_gff_results.txt ../output/PF00560_full_profile.hmm ../input/braker_aa_files/fungia_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:53:10 2025
# [ok]
