#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g22724.t1      -          PF13519_full         -                  0 1428.2  11.5   9.9e-12   46.5   0.9  50.1  45   5   2  50  50  50  49 -
anno1.g33459.t1      -          PF13519_full         -           1.6e-212  704.0 115.9   2.6e-14   54.9   0.5  24.5  24   1   1  25  25  24  24 -
anno1.g22726.t1      -          PF13519_full         -            4.8e-54  185.0   2.3   2.3e-11   45.2   0.1   7.1   7   0   0   7   7   7   6 -
anno1.g31294.t1      -          PF13519_full         -            3.5e-52  178.9   8.5   1.3e-12   49.4   0.1   5.2   5   0   0   5   5   5   5 -
anno1.g21729.t1      -          PF13519_full         -            1.1e-45  157.6   0.0     9e-26   92.4   0.0   2.3   2   0   0   2   2   2   2 -
anno1.g10501.t2      -          PF13519_full         -              8e-44  151.6   0.0   1.9e-15   58.6   0.0   3.3   3   0   0   3   3   3   3 -
anno1.g22727.t1      -          PF13519_full         -            6.5e-43  148.6   0.9   8.7e-10   40.1   0.0   4.3   4   0   0   4   4   4   4 -
anno1.g34732.t1      -          PF13519_full         -            3.8e-42  146.1   9.1   7.3e-11   43.6   0.0   4.7   2   1   3   5   5   4   4 -
anno1.g26237.t1      -          PF13519_full         -            1.1e-37  131.5  23.5   0.00011   23.4   0.1   8.3   8   0   0   8   8   8   7 -
anno1.g25167.t1      -          PF13519_full         -            9.6e-33  115.3  13.0   3.5e-15   57.8   0.0   3.9   4   0   0   4   4   3   3 -
anno1.g44254.t1      -          PF13519_full         -              7e-32  112.4  19.4   1.4e-10   42.7   0.5   5.2   4   1   1   5   5   5   5 -
anno1.g36325.t1      -          PF13519_full         -            2.6e-31  110.6   0.0   2.1e-11   45.4   0.0   3.1   3   0   0   3   3   3   3 -
anno1.g33458.t1      -          PF13519_full         -            3.7e-31  110.1  11.3   3.3e-14   54.6   1.0   3.2   3   0   0   3   3   3   3 -
anno1.g36335.t1      -          PF13519_full         -              1e-29  105.4   0.9   6.5e-15   56.9   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g22725.t1      -          PF13519_full         -            4.5e-29  103.3   0.2   6.5e-13   50.3   0.0   3.3   3   1   0   3   3   3   3 -
anno1.g12829.t1      -          PF13519_full         -            1.5e-28  101.5   0.0   4.1e-17   64.1   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g13928.t1      -          PF13519_full         -            3.1e-28  100.5   0.6   5.1e-10   40.8   0.0   3.2   3   0   0   3   3   3   3 -
anno1.g44235.t1      -          PF13519_full         -            1.3e-27   98.4   0.0   3.5e-27   97.1   0.0   1.6   2   1   0   2   2   1   1 -
anno1.g6545.t1       -          PF13519_full         -            2.2e-27   97.7   0.0   5.4e-08   34.2   0.0   3.1   3   0   0   3   3   3   3 -
anno1.g19491.t1      -          PF13519_full         -              3e-26   94.0   4.8     3e-09   38.3   0.0   4.6   4   1   1   5   5   4   3 -
anno1.g23975.t1      -          PF13519_full         -            4.2e-25   90.2  45.5   5.9e-11   43.9   0.0   5.0   3   2   1   5   5   3   3 -
anno1.g5519.t1       -          PF13519_full         -              4e-24   87.1   0.7   2.3e-08   35.5   0.0   4.6   4   0   0   4   4   4   3 -
anno1.g30754.t1      -          PF13519_full         -            4.7e-24   86.8   0.0   8.2e-09   36.9   0.0   3.1   3   0   0   3   3   3   3 -
anno1.g36596.t1      -          PF13519_full         -            4.2e-23   83.7   0.0     9e-23   82.6   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g13929.t2      -          PF13519_full         -            6.3e-23   83.1   2.8   6.1e-12   47.2   0.2   4.1   3   2   0   3   3   3   2 -
anno1.g36332.t1      -          PF13519_full         -            6.7e-23   83.0   0.0   6.6e-11   43.8   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g39413.t1      -          PF13519_full         -            1.2e-22   82.2   0.1   2.2e-22   81.4   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g16782.t1      -          PF13519_full         -            2.1e-22   81.4   0.0   3.8e-22   80.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g23977.t1      -          PF13519_full         -            2.2e-22   81.3   8.1   3.4e-10   41.4   2.6   3.2   2   1   1   3   3   3   2 -
anno1.g2576.t1       -          PF13519_full         -            7.8e-22   79.5   0.0   1.3e-10   42.8   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g874.t1        -          PF13519_full         -            9.6e-22   79.3   0.1     2e-21   78.2   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g35068.t1      -          PF13519_full         -              2e-21   78.2   0.0   3.9e-21   77.2   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g30037.t2      -          PF13519_full         -            2.8e-21   77.7   1.0     2e-12   48.7   0.0   3.1   2   0   0   2   2   2   2 -
anno1.g21728.t1      -          PF13519_full         -            4.9e-21   76.9   0.0   9.7e-21   76.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g29141.t1      -          PF13519_full         -            1.4e-20   75.4   0.0     1e-08   36.6   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g30059.t1      -          PF13519_full         -            2.3e-20   74.7   1.1   2.3e-09   38.7   0.1   2.3   2   0   0   2   2   2   2 -
anno1.g14787.t1      -          PF13519_full         -            4.6e-20   73.7   1.3     1e-08   36.5   0.1   2.5   3   0   0   3   3   2   2 -
anno1.g4814.t1       -          PF13519_full         -            6.3e-19   70.0   3.6   1.5e-06   29.5   0.6   4.4   3   1   1   4   4   4   3 -
anno1.g6466.t1       -          PF13519_full         -            8.2e-19   69.6   0.3   1.8e-18   68.5   0.3   1.5   1   0   0   1   1   1   1 -
anno1.g6541.t2       -          PF13519_full         -            1.6e-18   68.7   0.0   9.6e-08   33.4   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g18031.t1      -          PF13519_full         -            1.8e-18   68.5   0.0   2.3e-08   35.4   0.1   3.3   3   0   0   3   3   3   3 -
anno1.g29142.t1      -          PF13519_full         -            2.7e-18   67.9   0.0   1.8e-08   35.8   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g13089.t1      -          PF13519_full         -            5.5e-18   66.9   0.0   1.7e-08   35.8   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g10923.t1      -          PF13519_full         -              1e-17   66.0   0.5   0.00012   23.3   0.0   3.4   2   1   1   3   3   3   3 -
anno1.g6539.t1       -          PF13519_full         -            1.6e-17   65.5   0.0   1.3e-09   39.5   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g19490.t1      -          PF13519_full         -              2e-17   65.1   3.7     1e-08   36.6   0.1   2.4   2   0   0   2   2   2   2 -
anno1.g13087.t1      -          PF13519_full         -              7e-17   63.3   0.0   4.5e-08   34.5   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g6544.t2       -          PF13519_full         -              9e-17   63.0   0.0   1.2e-16   62.5   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g10502.t1      -          PF13519_full         -              1e-16   62.8   0.0   2.3e-09   38.7   0.0   2.3   2   0   0   2   2   2   2 -
anno1.g28069.t1      -          PF13519_full         -            1.8e-16   62.0   0.0   3.8e-09   38.0   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g9866.t4       -          PF13519_full         -            2.9e-16   61.3   1.3   1.8e-07   32.5   0.0   3.5   3   0   0   3   3   3   2 -
anno1.g6540.t2       -          PF13519_full         -              3e-16   61.3   0.0   3.7e-07   31.5   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g24252.t1      -          PF13519_full         -            3.7e-16   60.9   0.0   9.7e-16   59.6   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g34780.t1      -          PF13519_full         -            3.9e-16   60.9   8.6   4.1e-07   31.3   0.0   3.4   3   1   0   3   3   2   2 -
anno1.g5520.t1       -          PF13519_full         -            5.4e-16   60.4   0.1   2.6e-07   32.0   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g3255.t1       -          PF13519_full         -            1.6e-15   58.9   0.0     1e-08   36.6   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g2001.t1       -          PF13519_full         -            1.7e-15   58.8   0.0   2.3e-15   58.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g13937.t1      -          PF13519_full         -            2.3e-15   58.4   0.0   9.8e-13   49.7   0.0   2.2   2   0   0   2   2   2   1 -
anno1.g36122.t1      -          PF13519_full         -            2.7e-15   58.1   0.0   3.7e-15   57.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g30755.t1      -          PF13519_full         -            2.7e-15   58.1   0.0   1.3e-07   32.9   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g2774.t1       -          PF13519_full         -            3.7e-15   57.7   0.0   5.8e-15   57.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g5587.t1       -          PF13519_full         -            3.8e-15   57.7   0.0   5.2e-15   57.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g13088.t1      -          PF13519_full         -            4.8e-15   57.3   0.0   1.9e-08   35.7   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g39707.t1      -          PF13519_full         -              5e-15   57.3   7.1   8.7e-06   27.0   0.1   3.1   3   0   0   3   3   3   2 -
anno1.g13086.t1      -          PF13519_full         -            6.4e-15   56.9   0.0   4.7e-08   34.4   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g2004.t1       -          PF13519_full         -            6.9e-15   56.8   0.0   1.1e-14   56.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g32532.t1      -          PF13519_full         -            1.5e-14   55.7   0.0     3e-14   54.7   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g13034.t1      -          PF13519_full         -            6.7e-14   53.6   0.1   1.1e-13   52.9   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g17387.t1      -          PF13519_full         -            7.8e-14   53.4   0.0   8.7e-14   53.2   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g8677.t1       -          PF13519_full         -              1e-13   53.0   0.0   1.2e-13   52.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g34404.t1      -          PF13519_full         -            1.1e-13   52.8   0.0   1.6e-13   52.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g10837.t1      -          PF13519_full         -            1.7e-13   52.2   3.0   2.7e-13   51.6   0.0   2.6   3   1   0   3   3   1   1 -
anno1.g40702.t1      -          PF13519_full         -            1.8e-13   52.2   0.8   9.2e-06   26.9   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g41078.t1      -          PF13519_full         -            1.9e-13   52.1   0.1   3.4e-13   51.3   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g19488.t1      -          PF13519_full         -            2.4e-13   51.8   0.0     2e-05   25.8   0.0   2.6   2   0   0   2   2   2   2 -
anno1.g39709.t1      -          PF13519_full         -            3.2e-13   51.3   0.9   3.2e-13   51.3   0.9   2.0   2   0   0   2   2   1   1 -
anno1.g9408.t1       -          PF13519_full         -            3.5e-13   51.2   0.0   4.3e-08   34.5   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g18479.t1      -          PF13519_full         -            7.3e-13   50.2   0.0   1.2e-12   49.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g5524.t2       -          PF13519_full         -            8.1e-13   50.0   0.0   2.7e-12   48.3   0.0   1.9   1   0   0   1   1   1   1 -
anno1.g7394.t1       -          PF13519_full         -            1.6e-12   49.0   0.0   2.3e-12   48.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g9243.t1       -          PF13519_full         -            1.7e-12   48.9   0.0   3.3e-12   48.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g8678.t1       -          PF13519_full         -            1.7e-12   48.9   0.0   2.4e-12   48.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g30080.t1      -          PF13519_full         -            1.9e-12   48.8   0.0   2.6e-12   48.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g43858.t1      -          PF13519_full         -            2.1e-12   48.6   0.0   2.8e-12   48.2   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g11543.t1      -          PF13519_full         -            2.2e-12   48.6   0.0   4.1e-12   47.7   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g26295.t1      -          PF13519_full         -            2.4e-12   48.5   0.1   4.1e-12   47.7   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g13114.t1      -          PF13519_full         -            2.8e-12   48.3   0.1   4.1e-12   47.7   0.1   1.3   1   1   0   1   1   1   1 -
anno1.g18098.t1      -          PF13519_full         -            3.5e-12   47.9   0.0   5.6e-12   47.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g40162.t1      -          PF13519_full         -            4.5e-12   47.6   0.0   3.6e-11   44.6   0.0   2.1   2   0   0   2   2   2   1 -
anno1.g16429.t1      -          PF13519_full         -            4.7e-12   47.5   0.0   8.2e-06   27.1   0.0   2.8   2   1   1   3   3   2   2 -
anno1.g32134.t1      -          PF13519_full         -            8.3e-12   46.7   3.7   9.2e-06   26.9   0.3   2.4   2   0   0   2   2   2   2 -
anno1.g37002.t1      -          PF13519_full         -            9.7e-12   46.5   0.0   2.1e-11   45.4   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g10958.t1      -          PF13519_full         -            1.2e-11   46.2   0.0   1.2e-11   46.2   0.0   2.7   2   1   1   3   3   1   1 -
anno1.g22733.t1      -          PF13519_full         -            1.6e-11   45.8   0.0   2.2e-11   45.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g6574.t1       -          PF13519_full         -            1.6e-11   45.8   0.0     3e-11   44.9   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g23765.t1      -          PF13519_full         -            1.6e-11   45.8   0.0   3.6e-11   44.6   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g9244.t1       -          PF13519_full         -              2e-11   45.5   0.0   2.6e-11   45.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g8679.t1       -          PF13519_full         -              2e-11   45.4   0.0   2.7e-11   45.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g21779.t1      -          PF13519_full         -            2.3e-11   45.3   0.0   5.6e-10   40.7   0.0   2.1   2   0   0   2   2   2   1 -
anno1.g32559.t1      -          PF13519_full         -            2.9e-11   44.9   0.0   3.9e-11   44.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g37215.t1      -          PF13519_full         -            2.9e-11   44.9   0.0   4.2e-11   44.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g34420.t2      -          PF13519_full         -            3.2e-11   44.8   0.0   4.6e-11   44.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g5600.t1       -          PF13519_full         -            3.2e-11   44.8   0.0   4.7e-11   44.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g16431.t1      -          PF13519_full         -            3.3e-11   44.8   0.0     5e-11   44.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g26155.t1      -          PF13519_full         -            3.3e-11   44.8   0.0   0.00038   21.6   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g24947.t1      -          PF13519_full         -            3.4e-11   44.7   0.0   4.3e-11   44.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g39375.t1      -          PF13519_full         -            3.7e-11   44.6   0.0   5.3e-11   44.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g26165.t1      -          PF13519_full         -              4e-11   44.5   0.7   7.3e-11   43.6   0.7   1.4   1   0   0   1   1   1   1 -
anno1.g17388.t1      -          PF13519_full         -            5.1e-11   44.1   0.0   8.7e-11   43.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g4033.t1       -          PF13519_full         -            5.5e-11   44.0   0.0   1.1e-10   43.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g30079.t1      -          PF13519_full         -            6.9e-11   43.7   0.0   6.9e-11   43.7   0.0   1.8   2   0   0   2   2   1   1 -
anno1.g5589.t1       -          PF13519_full         -            7.2e-11   43.6   0.0   1.1e-10   43.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g13050.t1      -          PF13519_full         -            8.4e-11   43.4   0.0   1.1e-10   43.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g23976.t1      -          PF13519_full         -            8.6e-11   43.4   0.7   3.7e-09   38.0   0.0   2.3   1   1   1   2   2   2   1 -
anno1.g5588.t1       -          PF13519_full         -              1e-10   43.1   0.0   1.6e-10   42.5   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g5515.t1       -          PF13519_full         -              2e-10   42.2   0.0   6.4e-10   40.5   0.0   1.8   1   0   0   1   1   1   1 -
anno1.g21526.t1      -          PF13519_full         -            2.7e-10   41.8   0.0   3.7e-10   41.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g7233.t1       -          PF13519_full         -            2.7e-10   41.8   0.1   9.1e-10   40.0   0.0   1.8   2   0   0   2   2   1   1 -
anno1.g37283.t1      -          PF13519_full         -            3.2e-10   41.5   0.0   4.4e-10   41.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g21530.t1      -          PF13519_full         -            3.8e-10   41.3   0.0   4.9e-10   40.9   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g22072.t1      -          PF13519_full         -            3.8e-10   41.3   0.0   5.3e-10   40.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g22462.t1      -          PF13519_full         -            4.1e-10   41.2   0.0   6.6e-10   40.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g28400.t1      -          PF13519_full         -            4.4e-10   41.1   0.1   5.2e-06   27.7   0.0   2.4   2   0   0   2   2   2   2 -
anno1.g6543.t1       -          PF13519_full         -              5e-10   40.9   0.0   6.7e-10   40.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g35200.t1      -          PF13519_full         -            5.3e-10   40.8   0.3     1e-06   30.1   0.1   2.2   2   0   0   2   2   2   1 -
anno1.g15635.t1      -          PF13519_full         -            5.3e-10   40.8   0.5   6.6e-10   40.5   0.5   1.2   1   0   0   1   1   1   1 -
anno1.g24488.t1      -          PF13519_full         -            5.6e-10   40.7   0.0   6.7e-10   40.5   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g6091.t2       -          PF13519_full         -            7.8e-10   40.3   0.0   1.3e-09   39.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g6092.t3       -          PF13519_full         -            7.9e-10   40.2   0.0   1.2e-09   39.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g34752.t1      -          PF13519_full         -            8.2e-10   40.2   0.0     2e-05   25.8   0.0   3.3   3   0   0   3   3   3   1 -
anno1.g23444.t1      -          PF13519_full         -            8.3e-10   40.1   1.4   9.7e-08   33.4   0.0   2.8   2   1   1   3   3   2   1 -
anno1.g14786.t3      -          PF13519_full         -            1.1e-09   39.8   0.0   2.5e-09   38.6   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g18836.t1      -          PF13519_full         -            1.4e-09   39.4   0.0   2.5e-09   38.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g2577.t1       -          PF13519_full         -            1.7e-09   39.1   0.0   2.4e-09   38.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g22722.t2      -          PF13519_full         -            1.8e-09   39.1   0.0   3.1e-09   38.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g26525.t1      -          PF13519_full         -            1.9e-09   38.9   0.0     4e-09   37.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g6547.t1       -          PF13519_full         -            2.6e-09   38.5   0.0   3.4e-09   38.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g6542.t1       -          PF13519_full         -            2.9e-09   38.4   0.0   4.1e-09   37.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g19920.t1      -          PF13519_full         -            3.3e-09   38.2   0.0   4.2e-09   37.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g43552.t1      -          PF13519_full         -            3.3e-09   38.2   0.0   4.2e-09   37.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g7536.t1       -          PF13519_full         -            3.9e-09   37.9   0.0   7.5e-09   37.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g36861.t1      -          PF13519_full         -            4.3e-09   37.8   0.0   5.5e-09   37.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g4817.t1       -          PF13519_full         -            5.5e-09   37.5   0.1   0.00015   22.9   0.1   2.3   2   0   0   2   2   2   2 -
anno1.g25670.t1      -          PF13519_full         -            6.3e-09   37.3   0.1   0.00092   20.4   0.0   3.8   3   1   0   3   3   3   1 -
anno1.g6546.t2       -          PF13519_full         -            6.5e-09   37.2   0.0   1.1e-08   36.5   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g4815.t1       -          PF13519_full         -            7.5e-09   37.0   0.1    0.0002   22.5   0.1   2.4   2   0   0   2   2   2   2 -
anno1.g14676.t1      -          PF13519_full         -            9.6e-09   36.7   0.1   1.9e-08   35.7   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g30309.t1      -          PF13519_full         -            1.1e-08   36.4   0.0   1.9e-08   35.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g21730.t1      -          PF13519_full         -            1.3e-08   36.2   0.0   2.9e-08   35.1   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g21731.t1      -          PF13519_full         -            1.5e-08   36.1   0.0     3e-08   35.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g20903.t1      -          PF13519_full         -            1.8e-08   35.8   0.0   3.3e-08   34.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g34781.t2      -          PF13519_full         -            2.5e-08   35.3   0.1   5.1e-08   34.3   0.1   1.5   1   1   0   1   1   1   1 -
anno1.g1243.t1       -          PF13519_full         -            2.6e-08   35.3   0.0   3.9e-08   34.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g19932.t1      -          PF13519_full         -            2.6e-08   35.3   0.0   4.6e-08   34.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g14775.t1      -          PF13519_full         -            3.1e-08   35.0   0.0   5.6e-08   34.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g17037.t1      -          PF13519_full         -            3.1e-08   35.0   0.1   1.8e-07   32.5   0.2   2.0   2   0   0   2   2   1   1 -
anno1.g19489.t1      -          PF13519_full         -            3.4e-08   34.9   0.0   5.3e-08   34.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g43626.t1      -          PF13519_full         -            3.4e-08   34.9   0.0   5.2e-08   34.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g29562.t1      -          PF13519_full         -            3.5e-08   34.9   0.0   4.5e-08   34.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g19930.t1      -          PF13519_full         -            5.5e-08   34.2   0.0   9.3e-08   33.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g23713.t1      -          PF13519_full         -            5.7e-08   34.1   0.1   1.5e-07   32.8   0.1   1.7   1   1   0   1   1   1   1 -
anno1.g39608.t1      -          PF13519_full         -              6e-08   34.1   0.0   7.8e-08   33.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g23483.t1      -          PF13519_full         -            6.4e-08   34.0   0.0   8.4e-08   33.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g23446.t1      -          PF13519_full         -            6.8e-08   33.9   0.0     1e-07   33.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g35304.t1      -          PF13519_full         -            6.8e-08   33.9   0.1   7.8e-05   23.9   0.1   2.3   2   0   0   2   2   2   1 -
anno1.g1369.t1       -          PF13519_full         -            1.1e-07   33.3   0.1   1.2e-07   33.0   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g13090.t1      -          PF13519_full         -            1.1e-07   33.2   0.0   1.6e-07   32.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g2211.t1       -          PF13519_full         -            1.1e-07   33.2   0.0     2e-07   32.3   0.0   1.4   1   1   0   1   1   1   1 -
anno1.g40584.t1      -          PF13519_full         -            2.7e-07   31.9   0.0   3.7e-07   31.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g19008.t1      -          PF13519_full         -            2.7e-07   31.9   0.0   6.9e-07   30.6   0.0   1.6   2   0   0   2   2   1   1 -
anno1.g10072.t2      -          PF13519_full         -            3.1e-07   31.7   0.0   4.7e-07   31.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g4816.t1       -          PF13519_full         -            3.3e-07   31.7   0.0     0.004   18.3   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g19035.t1      -          PF13519_full         -            3.4e-07   31.6   0.1   5.5e-07   30.9   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g26239.t1      -          PF13519_full         -              4e-07   31.4   0.0   7.2e-07   30.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g8345.t1       -          PF13519_full         -            4.7e-07   31.1   0.5   1.1e-06   29.9   0.2   1.7   2   0   0   2   2   1   1 -
anno1.g44114.t1      -          PF13519_full         -            7.1e-07   30.6   0.0     8e-07   30.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g16777.t1      -          PF13519_full         -            1.3e-06   29.7   0.0   2.2e-06   29.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g24491.t1      -          PF13519_full         -            1.4e-06   29.6   0.0   1.8e-06   29.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g28046.t1      -          PF13519_full         -            1.5e-06   29.5   0.2   5.1e-06   27.8   0.0   1.9   2   0   0   2   2   1   1 -
