#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g8452.t1       -          PF13519_full         -                  0 1570.8  79.6   8.8e-13   49.5   0.4  64.6  57   7   6  65  65  65  57 -
anno1.g26231.t1      -          PF13519_full         -            1.8e-22   81.3   2.9   4.3e-11   44.0   0.1   2.2   2   0   0   2   2   2   2 -
anno1.g13604.t1      -          PF13519_full         -            6.7e-22   79.4   0.1   5.5e-12   46.9   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g3093.t2       -          PF13519_full         -            9.6e-22   78.9   0.0   3.3e-10   41.1   0.0   3.1   3   0   0   3   3   3   3 -
anno1.g11985.t2      -          PF13519_full         -            9.8e-22   78.8   0.0   2.8e-21   77.4   0.0   1.7   2   0   0   2   2   1   1 -
anno1.g3092.t2       -          PF13519_full         -            1.7e-21   78.1   0.0   5.5e-10   40.4   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g16232.t1      -          PF13519_full         -            7.7e-21   75.9   0.2   1.2e-20   75.2   0.2   1.3   1   0   0   1   1   1   1 -
anno1.g28511.t1      -          PF13519_full         -            4.3e-20   73.5   0.0   8.7e-10   39.7   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g9447.t1       -          PF13519_full         -            2.8e-19   70.8   0.0   2.3e-09   38.3   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g9299.t1       -          PF13519_full         -              4e-19   70.3   0.0   2.8e-11   44.6   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g6480.t1       -          PF13519_full         -            5.3e-19   69.9   0.1   1.6e-18   68.3   0.1   1.7   1   0   0   1   1   1   1 -
anno1.g23941.t1      -          PF13519_full         -            1.6e-18   68.3   0.0   4.6e-09   37.3   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g7522.t1       -          PF13519_full         -            1.4e-17   65.3   0.0   2.1e-17   64.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g17916.t1      -          PF13519_full         -            1.8e-17   64.9   0.1   1.8e-09   38.7   0.0   2.3   2   0   0   2   2   2   2 -
anno1.g5168.t1       -          PF13519_full         -            4.4e-17   63.6   0.0   4.9e-07   30.7   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g13961.t1      -          PF13519_full         -            5.2e-17   63.4   3.1   6.6e-17   63.0   3.1   1.2   1   0   0   1   1   1   1 -
anno1.g5167.t1       -          PF13519_full         -            1.1e-16   62.3   0.0   2.4e-06   28.5   0.0   4.2   3   1   1   4   4   4   2 -
anno1.g3480.t1       -          PF13519_full         -            2.2e-16   61.3   0.0   3.2e-16   60.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g11986.t1      -          PF13519_full         -              3e-16   60.9   0.0   6.4e-16   59.8   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g11984.t1      -          PF13519_full         -            5.6e-16   60.0   0.0   1.1e-15   59.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g7680.t1       -          PF13519_full         -            1.1e-15   59.0   0.0   1.5e-15   58.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g1047.t1       -          PF13519_full         -            1.7e-15   58.4   0.2   2.5e-10   41.5   0.1   2.2   2   0   0   2   2   2   2 -
anno1.g22427.t2      -          PF13519_full         -            2.8e-15   57.7   4.6   2.9e-12   47.8   1.3   2.3   1   1   1   2   2   2   2 -
anno1.g964.t2        -          PF13519_full         -              5e-15   56.9   0.0   1.8e-07   32.1   0.1   2.6   2   0   0   2   2   2   2 -
anno1.g26580.t1      -          PF13519_full         -            7.3e-15   56.3   0.8   5.2e-08   33.9   0.3   2.6   1   1   1   2   2   2   2 -
anno1.g4814.t1       -          PF13519_full         -            9.5e-15   56.0   0.1     3e-14   54.3   0.0   1.8   2   0   0   2   2   1   1 -
anno1.g16626.t1      -          PF13519_full         -            1.4e-14   55.4   0.0   2.5e-14   54.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g4816.t1       -          PF13519_full         -            1.5e-14   55.3   0.1     5e-14   53.6   0.0   1.8   2   0   0   2   2   1   1 -
anno1.g33079.t1      -          PF13519_full         -            2.8e-14   54.4   0.0   3.8e-14   54.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g17390.t1      -          PF13519_full         -            3.5e-14   54.1   0.0   6.8e-14   53.2   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g18590.t1      -          PF13519_full         -            5.5e-14   53.5   0.1   5.3e-08   33.9   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g9120.t1       -          PF13519_full         -            1.9e-13   51.7   0.0   2.8e-13   51.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g7681.t1       -          PF13519_full         -            2.1e-13   51.5   0.0   2.8e-13   51.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g6250.t1       -          PF13519_full         -            2.3e-13   51.4   0.3   2.3e-13   51.4   0.3   1.9   2   0   0   2   2   1   1 -
anno1.g27237.t1      -          PF13519_full         -            2.9e-13   51.1   0.1   3.8e-13   50.7   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g33080.t1      -          PF13519_full         -            5.6e-13   50.2   0.0   7.9e-13   49.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g10189.t1      -          PF13519_full         -            1.2e-12   49.0   0.0   4.8e-12   47.1   0.0   2.0   1   0   0   1   1   1   1 -
anno1.g8730.t1       -          PF13519_full         -            1.4e-12   48.8   0.0   2.7e-12   47.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g7171.t2       -          PF13519_full         -            1.6e-12   48.7   0.0   3.3e-12   47.7   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g33078.t1      -          PF13519_full         -            2.1e-12   48.3   0.0   2.7e-12   47.9   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g20948.t1      -          PF13519_full         -            4.1e-12   47.3   0.0   6.1e-06   27.1   0.0   2.4   2   0   0   2   2   2   2 -
anno1.g16963.t1      -          PF13519_full         -            8.5e-12   46.3   0.0   1.3e-11   45.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g33742.t1      -          PF13519_full         -            8.9e-12   46.2   0.0   1.1e-11   45.9   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g9945.t1       -          PF13519_full         -              1e-11   46.1   0.0   1.4e-11   45.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g20818.t1      -          PF13519_full         -              1e-11   46.1   0.1   1.6e-11   45.4   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g21664.t1      -          PF13519_full         -            1.1e-11   45.9   0.0   2.2e-11   44.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g33077.t1      -          PF13519_full         -            1.1e-11   45.9   0.0   1.7e-11   45.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g20358.t5      -          PF13519_full         -            1.3e-11   45.7   0.0   4.9e-11   43.8   0.0   2.0   1   0   0   1   1   1   1 -
anno1.g14804.t1      -          PF13519_full         -            1.5e-11   45.5   0.0   2.3e-11   44.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g9014.t1       -          PF13519_full         -            1.7e-11   45.3   0.0   2.3e-11   44.9   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g3088.t1       -          PF13519_full         -            1.8e-11   45.2   0.0   2.5e-11   44.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g4388.t1       -          PF13519_full         -            2.8e-11   44.6   0.1   4.4e-11   44.0   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g20765.t1      -          PF13519_full         -            2.8e-11   44.6   0.1   4.8e-11   43.8   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g8565.t1       -          PF13519_full         -            3.3e-11   44.3   0.0   4.3e-11   44.0   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g10420.t1      -          PF13519_full         -            3.4e-11   44.3   0.0   5.3e-11   43.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g10191.t1      -          PF13519_full         -            4.3e-11   44.0   0.0   7.1e-11   43.3   0.0   1.3   1   1   0   1   1   1   1 -
anno1.g6168.t1       -          PF13519_full         -            6.1e-11   43.5   0.5     0.022   15.5   0.0   3.3   3   0   0   3   3   3   3 -
anno1.g29141.t1      -          PF13519_full         -            6.1e-11   43.5   0.0   9.3e-11   42.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g11858.t1      -          PF13519_full         -            6.8e-11   43.3   0.0   1.3e-10   42.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g23939.t1      -          PF13519_full         -            7.1e-11   43.3   0.0   1.1e-10   42.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g21959.t1      -          PF13519_full         -            7.7e-11   43.2   0.0   9.6e-11   42.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g6167.t1       -          PF13519_full         -            8.4e-11   43.0   0.0   0.00067   20.4   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g9446.t1       -          PF13519_full         -            8.9e-11   42.9   0.0   1.6e-10   42.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g12309.t1      -          PF13519_full         -            9.1e-11   42.9   0.0   1.2e-10   42.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g24023.t1      -          PF13519_full         -            1.3e-10   42.4   0.1   2.1e-10   41.7   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g18589.t1      -          PF13519_full         -            1.4e-10   42.3   0.0   2.5e-05   25.1   0.0   2.1   2   0   0   2   2   2   2 -
anno1.g33492.t2      -          PF13519_full         -            1.9e-10   41.9   0.0   3.1e-10   41.2   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g12314.t1      -          PF13519_full         -              2e-10   41.8   0.0   2.8e-10   41.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g601.t1        -          PF13519_full         -            2.2e-10   41.7   0.0   4.1e-10   40.8   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g5169.t1       -          PF13519_full         -            2.3e-10   41.6   0.0   8.5e-07   29.9   0.0   2.2   2   0   0   2   2   2   2 -
anno1.g12404.t1      -          PF13519_full         -            2.3e-10   41.6   0.0   3.9e-10   40.9   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g3091.t1       -          PF13519_full         -            2.4e-10   41.5   0.0   3.7e-10   40.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g12310.t2      -          PF13519_full         -            5.2e-10   40.5   0.0   6.8e-10   40.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g5155.t1       -          PF13519_full         -            5.8e-10   40.3   0.0   8.7e-10   39.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g3915.t1       -          PF13519_full         -            7.7e-10   39.9   0.0   1.9e-09   38.6   0.0   1.6   2   0   0   2   2   1   1 -
anno1.g29120.t1      -          PF13519_full         -            7.8e-10   39.9   0.0   2.2e-09   38.4   0.0   1.7   1   0   0   1   1   1   1 -
anno1.g33740.t1      -          PF13519_full         -            9.7e-10   39.6   0.0   1.2e-09   39.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g9214.t1       -          PF13519_full         -            9.9e-10   39.5   0.0   1.3e-09   39.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g4817.t1       -          PF13519_full         -              1e-09   39.5   0.0   1.6e-09   38.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g3331.t1       -          PF13519_full         -              1e-09   39.5   0.0   2.2e-09   38.4   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g4564.t1       -          PF13519_full         -            1.2e-09   39.2   0.1   0.00023   22.0   0.0   3.1   2   1   1   3   3   3   1 -
anno1.g3087.t1       -          PF13519_full         -            1.2e-09   39.2   0.1   1.7e-09   38.8   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g23134.t1      -          PF13519_full         -            1.2e-09   39.2   0.1   1.7e-09   38.8   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g19664.t1      -          PF13519_full         -            1.8e-09   38.7   0.0   2.6e-09   38.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g16428.t1      -          PF13519_full         -            2.2e-09   38.4   0.0   7.5e-09   36.6   0.0   1.9   2   0   0   2   2   1   1 -
anno1.g15289.t1      -          PF13519_full         -            2.4e-09   38.3   0.0   3.2e-09   37.9   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g15806.t2      -          PF13519_full         -            2.7e-09   38.1   0.1   5.9e-09   37.0   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g3366.t1       -          PF13519_full         -            4.7e-09   37.3   0.0   9.2e-09   36.4   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g22119.t1      -          PF13519_full         -            7.7e-09   36.6   0.1   1.2e-08   36.0   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g5314.t1       -          PF13519_full         -            9.3e-09   36.3   0.1   3.4e-08   34.5   0.1   2.0   1   0   0   1   1   1   1 -
anno1.g22120.t2      -          PF13519_full         -            1.1e-08   36.1   0.0   1.6e-08   35.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g4571.t1       -          PF13519_full         -            1.1e-08   36.1   0.0   1.5e-08   35.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g2381.t1       -          PF13519_full         -            1.2e-08   36.0   0.0   1.6e-08   35.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g22920.t1      -          PF13519_full         -            1.6e-08   35.5   0.0   3.3e-08   34.5   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g7518.t1       -          PF13519_full         -              4e-08   34.3   0.3   5.9e-08   33.7   0.3   1.2   1   0   0   1   1   1   1 -
anno1.g27941.t1      -          PF13519_full         -            4.8e-08   34.0   0.1   5.2e-08   33.9   0.1   1.0   1   0   0   1   1   1   1 -
anno1.g9213.t1       -          PF13519_full         -              8e-08   33.3   0.0   1.2e-07   32.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g27726.t1      -          PF13519_full         -            1.5e-07   32.4   0.0   1.7e-07   32.2   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g3446.t1       -          PF13519_full         -            1.5e-07   32.3   0.0   2.5e-07   31.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g13867.t1      -          PF13519_full         -            1.8e-07   32.1   0.2   4.1e-07   31.0   0.2   1.5   1   0   0   1   1   1   1 -
anno1.g26502.t1      -          PF13519_full         -            2.1e-07   31.9   0.0   3.4e-07   31.2   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g7521.t1       -          PF13519_full         -            2.1e-07   31.9   0.5   3.2e-07   31.3   0.5   1.2   1   0   0   1   1   1   1 -
anno1.g11998.t1      -          PF13519_full         -            2.3e-07   31.8   0.0   4.6e-07   30.8   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g5593.t1       -          PF13519_full         -            2.5e-07   31.7   0.3   1.6e-05   25.7   0.0   2.2   2   0   0   2   2   2   1 -
anno1.g6166.t1       -          PF13519_full         -            3.1e-07   31.4   0.0      0.64   10.7   0.0   3.2   3   0   0   3   3   3   2 -
anno1.g10198.t1      -          PF13519_full         -            4.8e-07   30.7   0.0   5.8e-07   30.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g10199.t1      -          PF13519_full         -              5e-07   30.7   0.0   6.7e-07   30.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g16959.t1      -          PF13519_full         -            6.3e-07   30.4   0.0   1.2e-06   29.4   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g23942.t1      -          PF13519_full         -            8.9e-07   29.9   0.0   1.2e-06   29.4   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g13959.t1      -          PF13519_full         -              1e-06   29.6   0.0   1.4e-06   29.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g7519.t1       -          PF13519_full         -            1.1e-06   29.5   0.6   1.9e-06   28.8   0.6   1.3   1   0   0   1   1   1   1 -
anno1.g6561.t1       -          PF13519_full         -            1.7e-06   28.9   0.0   7.9e-06   26.7   0.0   2.0   1   1   0   1   1   1   1 -
anno1.g9909.t1       -          PF13519_full         -            1.9e-06   28.7   0.0   3.8e-06   27.8   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g9482.t1       -          PF13519_full         -            2.2e-06   28.6   0.0   2.8e-06   28.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g3261.t1       -          PF13519_full         -            2.3e-06   28.5   0.0   3.1e-06   28.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g5598.t1       -          PF13519_full         -            4.8e-06   27.4   0.1   0.00038   21.2   0.0   2.2   2   0   0   2   2   2   1 -
anno1.g5592.t1       -          PF13519_full         -            4.9e-06   27.4   0.0   0.00042   21.1   0.0   2.3   2   0   0   2   2   2   1 -
anno1.g21275.t1      -          PF13519_full         -            1.1e-05   26.3   0.0   2.5e-05   25.1   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g21143.t2      -          PF13519_full         -            1.3e-05   26.1   0.1   2.7e-05   25.0   0.1   1.5   1   1   0   1   1   1   1 -
anno1.g13009.t2      -          PF13519_full         -            1.7e-05   25.6   0.0   6.3e-05   23.8   0.0   1.9   1   1   0   1   1   1   1 -
anno1.g11982.t1      -          PF13519_full         -            1.9e-05   25.5   0.5   3.4e-05   24.7   0.0   1.6   2   0   0   2   2   1   1 -
anno1.g3041.t1       -          PF13519_full         -            1.9e-05   25.5   0.1   3.4e-05   24.7   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g19115.t1      -          PF13519_full         -            1.9e-05   25.5   0.0   4.4e-05   24.3   0.0   1.6   1   1   0   1   1   1   1 -
anno1.g26361.t1      -          PF13519_full         -            2.5e-05   25.1   0.0   3.1e-05   24.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g18587.t1      -          PF13519_full         -            3.1e-05   24.8   0.0   4.1e-05   24.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g31797.t1      -          PF13519_full         -            3.6e-05   24.6   0.0   5.4e-05   24.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g17960.t1      -          PF13519_full         -            4.1e-05   24.4   0.0   6.9e-05   23.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g5597.t1       -          PF13519_full         -            5.1e-05   24.1   0.0    0.0011   19.8   0.0   2.1   2   0   0   2   2   2   1 -
anno1.g18928.t1      -          PF13519_full         -            5.8e-05   23.9   0.0   7.8e-05   23.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g21495.t1      -          PF13519_full         -            8.7e-05   23.3   0.0   0.00014   22.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g34001.t1      -          PF13519_full         -             0.0001   23.1   0.0   0.00019   22.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g6165.t1       -          PF13519_full         -            0.00011   23.0   0.0      0.14   12.9   0.0   2.2   2   0   0   2   2   2   1 -
anno1.g15031.t1      -          PF13519_full         -            0.00015   22.5   0.0   0.00028   21.7   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g18679.t1      -          PF13519_full         -            0.00019   22.2   0.0   0.00035   21.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g29118.t1      -          PF13519_full         -            0.00023   22.0   0.0    0.0013   19.5   0.0   2.2   1   1   0   1   1   1   1 -
anno1.g1059.t1       -          PF13519_full         -            0.00025   21.9   0.0   0.00044   21.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g27620.t1      -          PF13519_full         -            0.00027   21.7   0.1   0.00038   21.3   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g13765.t1      -          PF13519_full         -            0.00034   21.4   0.0   0.00046   21.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g24373.t1      -          PF13519_full         -            0.00053   20.8   0.0    0.0017   19.1   0.0   1.7   1   1   0   1   1   1   1 -
anno1.g23135.t1      -          PF13519_full         -            0.00076   20.3   0.0     0.001   19.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g29854.t1      -          PF13519_full         -            0.00077   20.2   0.0    0.0016   19.2   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g5602.t1       -          PF13519_full         -            0.00092   20.0   0.1      0.17   12.5   0.0   2.2   2   0   0   2   2   2   1 -
anno1.g21730.t1      -          PF13519_full         -              0.001   19.9   0.0    0.0018   19.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g23592.t2      -          PF13519_full         -             0.0012   19.6   0.0    0.0019   19.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g18833.t1      -          PF13519_full         -             0.0033   18.2   0.0        12    6.5   0.0   3.3   2   1   1   3   3   3   0 -
anno1.g13389.t1      -          PF13519_full         -             0.0053   17.5   0.0    0.0083   16.9   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g21850.t1      -          PF13519_full         -             0.0056   17.4   0.0    0.0069   17.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g21300.t2      -          PF13519_full         -             0.0064   17.2   0.0     0.041   14.6   0.0   2.0   1   1   0   1   1   1   1 -
anno1.g29822.t1      -          PF13519_full         -             0.0066   17.2   0.0     0.011   16.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g13601.t1      -          PF13519_full         -             0.0099   16.6   0.0     0.011   16.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g17915.t1      -          PF13519_full         -              0.011   16.4   0.0     0.019   15.7   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g9708.t1       -          PF13519_full         -              0.021   15.5   0.0     0.026   15.2   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g25166.t1      -          PF13519_full         -              0.036   14.8   0.0     0.052   14.2   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g8617.t1       -          PF13519_full         -              0.052   14.3   0.0      0.13   12.9   0.0   1.8   1   1   0   1   1   1   0 -
anno1.g16092.t1      -          PF13519_full         -              0.077   13.7   0.0      0.28   11.9   0.0   1.9   1   0   0   1   1   1   0 -
anno1.g11039.t1      -          PF13519_full         -              0.092   13.4   0.0      0.17   12.5   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g21179.t1      -          PF13519_full         -               0.11   13.2   0.0      0.18   12.5   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g21335.t1      -          PF13519_full         -               0.26   11.9   0.0      0.39   11.4   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g33741.t1      -          PF13519_full         -               0.32   11.6   0.0      0.53   10.9   0.0   1.3   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13519_full_profile.hmm
# Target file:     ../input/braker_aa_files/p_verrucosa_soft_mask_braker_filtered_proteins.fa
