#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20629.t1            -          PF13519_full         -                  0 1394.4  62.8   2.5e-11   45.1   0.0  53.4  50   3   1  53  53  53  49 -
g17774.t1            -          PF13519_full         -           1.3e-253  838.5 106.8   2.5e-18   68.0   0.4  30.0  29   1   0  30  30  29  28 -
g13278.t1            -          PF13519_full         -            1.3e-22   82.0   0.0   3.6e-11   44.5   0.0   2.3   2   0   0   2   2   2   2 -
g13278.t2            -          PF13519_full         -            1.8e-22   81.6   0.0   4.2e-11   44.3   0.0   2.3   2   0   0   2   2   2   2 -
g33187.t1            -          PF13519_full         -            4.5e-22   80.3   0.0   8.5e-22   79.4   0.0   1.4   1   0   0   1   1   1   1 -
g2002.t1             -          PF13519_full         -            8.9e-22   79.3   0.0     3e-14   54.6   0.0   2.2   2   0   0   2   2   2   2 -
g2001.t2             -          PF13519_full         -            1.4e-21   78.7   0.0   4.7e-08   34.4   0.0   3.3   3   0   0   3   3   3   2 -
g33189.t1            -          PF13519_full         -            4.7e-21   76.9   2.1   8.5e-12   46.6   0.4   3.4   2   1   0   2   2   2   2 -
g33180.t1            -          PF13519_full         -            6.6e-21   76.4   0.0   1.2e-20   75.6   0.0   1.3   1   0   0   1   1   1   1 -
g33180.t2            -          PF13519_full         -            7.2e-21   76.3   0.0   1.3e-20   75.5   0.0   1.3   1   0   0   1   1   1   1 -
g33131.t1            -          PF13519_full         -            7.8e-21   76.2   0.0   1.3e-20   75.5   0.0   1.3   1   0   0   1   1   1   1 -
g27910.t2            -          PF13519_full         -            1.1e-20   75.7   0.2   1.7e-05   26.0   0.4   3.4   3   0   0   3   3   3   3 -
g33183.t1            -          PF13519_full         -            1.1e-20   75.7   0.0     2e-20   74.9   0.0   1.3   1   0   0   1   1   1   1 -
g27910.t1            -          PF13519_full         -            1.2e-20   75.5   0.2   1.7e-05   26.0   0.4   3.4   3   0   0   3   3   3   3 -
g28881.t1            -          PF13519_full         -            5.4e-19   70.2   0.1   2.2e-13   51.8   0.1   2.9   3   0   0   3   3   2   2 -
g7867.t1             -          PF13519_full         -            1.3e-18   68.9   0.1   2.2e-18   68.2   0.1   1.3   1   0   0   1   1   1   1 -
g15801.t1            -          PF13519_full         -            1.3e-18   68.9   2.5   2.1e-08   35.5   0.1   4.3   4   0   0   4   4   4   2 -
g36697.t1            -          PF13519_full         -            1.7e-18   68.6   0.0   2.3e-18   68.1   0.0   1.1   1   0   0   1   1   1   1 -
g2301.t1             -          PF13519_full         -            9.8e-18   66.0   0.0   1.6e-08   35.9   0.0   2.2   2   0   0   2   2   2   2 -
g37201.t1            -          PF13519_full         -            2.8e-17   64.6   0.0   5.4e-17   63.6   0.0   1.4   1   0   0   1   1   1   1 -
g1045.t1             -          PF13519_full         -            4.7e-17   63.8   0.1     7e-17   63.3   0.1   1.2   1   0   0   1   1   1   1 -
g10018.t1            -          PF13519_full         -              5e-17   63.7   0.1   1.6e-08   35.9   0.1   3.4   3   0   0   3   3   3   2 -
g33179.t2            -          PF13519_full         -            6.5e-17   63.4   0.1   1.6e-16   62.0   0.1   1.6   1   1   0   1   1   1   1 -
g15161.t1            -          PF13519_full         -            7.6e-17   63.1   0.0   1.3e-16   62.4   0.0   1.2   1   0   0   1   1   1   1 -
g5975.t1             -          PF13519_full         -            1.6e-16   62.1   0.0   2.9e-16   61.2   0.0   1.3   1   0   0   1   1   1   1 -
g5975.t3             -          PF13519_full         -            1.6e-16   62.0   0.0     3e-16   61.2   0.0   1.3   1   0   0   1   1   1   1 -
g5975.t2             -          PF13519_full         -            1.7e-16   62.0   0.0   3.1e-16   61.1   0.0   1.3   1   0   0   1   1   1   1 -
g33179.t1            -          PF13519_full         -            2.1e-16   61.7   0.0   7.6e-16   59.9   0.0   1.9   1   0   0   1   1   1   1 -
g16185.t1            -          PF13519_full         -            2.6e-16   61.4   8.7   6.2e-09   37.2   0.7   3.7   2   1   0   2   2   2   2 -
g16734.t1            -          PF13519_full         -            3.4e-16   61.0   0.1   5.4e-16   60.4   0.1   1.2   1   0   0   1   1   1   1 -
g2293.t1             -          PF13519_full         -            3.6e-16   60.9   0.1     5e-16   60.5   0.1   1.2   1   0   0   1   1   1   1 -
g15424.t1            -          PF13519_full         -            5.2e-16   60.4   0.0   7.7e-16   59.8   0.0   1.2   1   0   0   1   1   1   1 -
g26288.t1            -          PF13519_full         -            1.1e-15   59.4   0.0   2.6e-08   35.2   0.0   2.2   2   0   0   2   2   2   2 -
g26462.t1            -          PF13519_full         -            1.6e-15   58.9   0.0   2.2e-15   58.4   0.0   1.1   1   0   0   1   1   1   1 -
g26462.t2            -          PF13519_full         -            1.6e-15   58.8   0.0   2.2e-15   58.4   0.0   1.1   1   0   0   1   1   1   1 -
g13260.t1            -          PF13519_full         -            3.3e-15   57.8   0.0   1.3e-06   29.6   0.0   2.2   2   0   0   2   2   2   2 -
g22869.t2            -          PF13519_full         -            3.6e-15   57.7   0.0   4.9e-15   57.2   0.0   1.1   1   0   0   1   1   1   1 -
g13260.t2            -          PF13519_full         -            4.3e-15   57.4   0.0   1.5e-06   29.4   0.0   2.2   2   0   0   2   2   2   2 -
g2003.t1             -          PF13519_full         -            5.9e-15   57.0   0.0   1.1e-09   39.6   0.0   2.3   2   0   0   2   2   2   2 -
g30916.t1            -          PF13519_full         -              8e-15   56.5   0.3   1.5e-14   55.6   0.3   1.3   1   0   0   1   1   1   1 -
g5060.t1             -          PF13519_full         -            1.6e-14   55.5   0.1   3.9e-14   54.3   0.1   1.6   1   0   0   1   1   1   1 -
g1046.t1             -          PF13519_full         -            1.7e-14   55.4   0.1   2.8e-14   54.8   0.1   1.3   1   0   0   1   1   1   1 -
g34785.t1            -          PF13519_full         -            2.6e-14   54.8   0.0   3.3e-14   54.5   0.0   1.1   1   0   0   1   1   1   1 -
g15802.t1            -          PF13519_full         -            5.9e-14   53.7   0.0   7.4e-06   27.2   0.0   3.1   3   0   0   3   3   3   2 -
g17490.t2            -          PF13519_full         -            1.2e-13   52.7   0.0   1.5e-13   52.3   0.0   1.1   1   0   0   1   1   1   1 -
g2617.t1             -          PF13519_full         -            1.3e-13   52.5   0.0     2e-13   51.9   0.0   1.2   1   0   0   1   1   1   1 -
g17775.t3            -          PF13519_full         -            1.5e-13   52.4   0.1   1.8e-13   52.1   0.1   1.1   1   0   0   1   1   1   1 -
g26689.t1            -          PF13519_full         -            1.5e-13   52.3   0.0   3.7e-13   51.1   0.0   1.6   1   0   0   1   1   1   1 -
g13259.t2            -          PF13519_full         -            1.5e-13   52.3   0.0   9.1e-06   26.9   0.0   2.1   2   0   0   2   2   2   2 -
g1405.t1             -          PF13519_full         -            1.6e-13   52.3   0.3   3.1e-13   51.3   0.0   1.6   2   0   0   2   2   1   1 -
g32607.t1            -          PF13519_full         -            2.8e-13   51.5   0.3   3.7e-13   51.1   0.3   1.1   1   0   0   1   1   1   1 -
g17490.t1            -          PF13519_full         -            2.9e-13   51.4   0.0   4.9e-13   50.7   0.0   1.3   1   0   0   1   1   1   1 -
g34786.t1            -          PF13519_full         -              3e-13   51.3   0.0   4.7e-13   50.7   0.0   1.2   1   0   0   1   1   1   1 -
g9331.t1             -          PF13519_full         -            4.1e-13   50.9   0.0   6.4e-07   30.6   0.0   2.6   2   0   0   2   2   2   2 -
g34787.t1            -          PF13519_full         -            4.2e-13   50.9   0.0   5.3e-13   50.6   0.0   1.1   1   0   0   1   1   1   1 -
g26461.t1            -          PF13519_full         -            4.7e-13   50.7   0.1   5.7e-13   50.4   0.1   1.1   1   0   0   1   1   1   1 -
g16184.t1            -          PF13519_full         -            6.6e-13   50.2   1.7   1.4e-05   26.3   0.0   2.4   2   0   0   2   2   2   2 -
g34708.t1            -          PF13519_full         -            1.2e-12   49.4   0.0   2.1e-12   48.6   0.0   1.3   1   0   0   1   1   1   1 -
g21951.t1            -          PF13519_full         -            1.6e-12   48.9   0.2   2.9e-12   48.1   0.2   1.3   1   0   0   1   1   1   1 -
g4133.t1             -          PF13519_full         -              2e-12   48.7   0.0   3.8e-12   47.8   0.0   1.4   1   0   0   1   1   1   1 -
g2294.t1             -          PF13519_full         -            2.8e-12   48.2   0.0     4e-12   47.7   0.0   1.2   1   0   0   1   1   1   1 -
g248.t1              -          PF13519_full         -              3e-12   48.1   0.0   5.8e-12   47.1   0.0   1.4   1   0   0   1   1   1   1 -
g26117.t1            -          PF13519_full         -            3.8e-12   47.8   0.0   6.5e-12   47.0   0.0   1.3   1   0   0   1   1   1   1 -
g2565.t1             -          PF13519_full         -            3.9e-12   47.7   0.1   5.4e-12   47.3   0.1   1.1   1   0   0   1   1   1   1 -
g27338.t2            -          PF13519_full         -              6e-12   47.1   0.0   7.6e-12   46.8   0.0   1.1   1   0   0   1   1   1   1 -
g10148.t2            -          PF13519_full         -            7.6e-12   46.8   0.0   1.1e-11   46.3   0.0   1.2   1   0   0   1   1   1   1 -
g13258.t1            -          PF13519_full         -              8e-12   46.7   0.0   1.2e-06   29.7   0.0   2.3   2   0   0   2   2   2   2 -
g21854.t1            -          PF13519_full         -            8.6e-12   46.6   0.0     1e-11   46.4   0.0   1.2   1   0   0   1   1   1   1 -
g10148.t1            -          PF13519_full         -            9.6e-12   46.4   0.0   1.4e-11   45.9   0.0   1.2   1   0   0   1   1   1   1 -
g2076.t1             -          PF13519_full         -            1.4e-11   45.9   0.1   2.9e-11   44.9   0.1   1.4   1   0   0   1   1   1   1 -
g2618.t1             -          PF13519_full         -            1.6e-11   45.7   0.0   2.1e-11   45.3   0.0   1.1   1   0   0   1   1   1   1 -
g9682.t1             -          PF13519_full         -            2.5e-11   45.1   0.0   5.9e-11   43.8   0.0   1.6   1   0   0   1   1   1   1 -
g27338.t1            -          PF13519_full         -            2.6e-11   45.0   0.0   3.8e-11   44.5   0.0   1.1   1   0   0   1   1   1   1 -
g5260.t1             -          PF13519_full         -            2.9e-11   44.9   0.0   4.5e-11   44.2   0.0   1.2   1   0   0   1   1   1   1 -
g34707.t1            -          PF13519_full         -            2.9e-11   44.9   0.4     4e-11   44.4   0.4   1.1   1   0   0   1   1   1   1 -
g8497.t1             -          PF13519_full         -            3.5e-11   44.6   0.8   1.5e-10   42.5   0.0   2.4   2   0   0   2   2   1   1 -
g33525.t1            -          PF13519_full         -            4.3e-11   44.3   0.0   6.1e-11   43.8   0.0   1.1   1   0   0   1   1   1   1 -
g4797.t1             -          PF13519_full         -            7.9e-11   43.4   0.1   3.2e-10   41.4   0.0   2.1   2   1   1   3   3   1   1 -
g19677.t1            -          PF13519_full         -            9.3e-11   43.2   0.0   1.4e-10   42.6   0.0   1.2   1   0   0   1   1   1   1 -
g14753.t1            -          PF13519_full         -              1e-10   43.1   0.0   1.6e-10   42.4   0.0   1.2   1   0   0   1   1   1   1 -
g19339.t1            -          PF13519_full         -              1e-10   43.1   0.0   1.3e-10   42.7   0.0   1.1   1   0   0   1   1   1   1 -
g20182.t1            -          PF13519_full         -            1.1e-10   43.0   0.0   1.4e-10   42.6   0.0   1.1   1   0   0   1   1   1   1 -
g29318.t1            -          PF13519_full         -            1.1e-10   43.0   0.0   2.2e-10   42.0   0.0   1.4   1   0   0   1   1   1   1 -
g23316.t1            -          PF13519_full         -            1.2e-10   42.8   0.0   1.5e-10   42.5   0.0   1.1   1   0   0   1   1   1   1 -
g33170.t1            -          PF13519_full         -            1.3e-10   42.8   0.0   4.4e-05   24.6   0.0   2.6   2   0   0   2   2   2   2 -
g13261.t1            -          PF13519_full         -            1.6e-10   42.5   0.5   2.2e-07   32.1   0.1   2.3   2   0   0   2   2   2   1 -
g20183.t1            -          PF13519_full         -            3.6e-10   41.3   0.0   4.9e-10   40.8   0.0   1.2   1   0   0   1   1   1   1 -
g36406.t1            -          PF13519_full         -            3.6e-10   41.3   0.0   4.9e-10   40.8   0.0   1.2   1   0   0   1   1   1   1 -
g30047.t1            -          PF13519_full         -            3.7e-10   41.2   0.2   1.3e-06   29.6   0.1   3.5   3   0   0   3   3   3   1 -
g9679.t1             -          PF13519_full         -            3.8e-10   41.2   0.0   1.1e-09   39.7   0.0   1.8   1   0   0   1   1   1   1 -
g22144.t1            -          PF13519_full         -            6.3e-10   40.5   0.0   9.7e-10   39.9   0.0   1.2   1   0   0   1   1   1   1 -
g2004.t1             -          PF13519_full         -            6.4e-10   40.4   0.0   1.2e-09   39.6   0.0   1.4   1   0   0   1   1   1   1 -
g2004.t2             -          PF13519_full         -            7.6e-10   40.2   0.0   1.4e-09   39.4   0.0   1.3   1   0   0   1   1   1   1 -
g12192.t1            -          PF13519_full         -            9.2e-10   39.9   0.0   2.7e-09   38.4   0.0   1.8   1   0   0   1   1   1   1 -
g27412.t1            -          PF13519_full         -            1.1e-09   39.7   0.0   1.3e-09   39.4   0.0   1.1   1   0   0   1   1   1   1 -
g20181.t1            -          PF13519_full         -            1.4e-09   39.3   0.0     2e-09   38.9   0.0   1.1   1   0   0   1   1   1   1 -
g31629.t1            -          PF13519_full         -            1.5e-09   39.3   0.1   6.3e-07   30.6   0.0   2.3   2   0   0   2   2   2   1 -
g8533.t1             -          PF13519_full         -            1.9e-09   38.9   0.0   3.5e-09   38.0   0.0   1.3   1   0   0   1   1   1   1 -
g13274.t1            -          PF13519_full         -            6.5e-09   37.2   0.0   1.4e-08   36.1   0.0   1.4   1   0   0   1   1   1   1 -
g1635.t1             -          PF13519_full         -            6.6e-09   37.1   0.0   3.5e-08   34.8   0.0   2.1   2   0   0   2   2   1   1 -
g30982.t1            -          PF13519_full         -            6.8e-09   37.1   0.0   9.1e-09   36.7   0.0   1.1   1   0   0   1   1   1   1 -
g3398.t1             -          PF13519_full         -            1.1e-08   36.4   0.0   7.9e-06   27.1   0.0   2.3   2   0   0   2   2   2   1 -
g12191.t1            -          PF13519_full         -            1.3e-08   36.2   0.0   2.9e-08   35.0   0.0   1.5   1   0   0   1   1   1   1 -
g9483.t1             -          PF13519_full         -            1.8e-08   35.7   0.0   2.6e-08   35.2   0.0   1.2   1   0   0   1   1   1   1 -
g1285.t1             -          PF13519_full         -            1.8e-08   35.7   0.0   3.7e-08   34.7   0.0   1.4   1   0   0   1   1   1   1 -
g36915.t2            -          PF13519_full         -            1.9e-08   35.6   0.0     2e-08   35.5   0.0   1.1   1   0   0   1   1   1   1 -
g29981.t1            -          PF13519_full         -            1.9e-08   35.6   0.0   2.5e-08   35.3   0.0   1.1   1   0   0   1   1   1   1 -
g456.t1              -          PF13519_full         -            1.9e-08   35.6   0.9   4.4e-08   34.5   0.4   1.7   2   0   0   2   2   1   1 -
g1628.t1             -          PF13519_full         -              3e-08   35.0   0.0   7.8e-08   33.6   0.0   1.6   2   0   0   2   2   1   1 -
g36915.t1            -          PF13519_full         -            3.1e-08   35.0   0.0   3.7e-08   34.7   0.0   1.1   1   0   0   1   1   1   1 -
g3477.t2             -          PF13519_full         -              4e-08   34.6   0.0   5.6e-08   34.1   0.0   1.2   1   0   0   1   1   1   1 -
g17494.t2            -          PF13519_full         -            4.4e-08   34.4   0.0   6.9e-08   33.8   0.0   1.2   1   0   0   1   1   1   1 -
g3477.t1             -          PF13519_full         -            5.1e-08   34.2   0.0   7.2e-08   33.7   0.0   1.2   1   0   0   1   1   1   1 -
g12199.t2            -          PF13519_full         -            6.3e-08   33.9   0.0   6.3e-08   33.9   0.0   2.7   3   0   0   3   3   1   1 -
g12199.t1            -          PF13519_full         -            6.3e-08   33.9   0.0   6.3e-08   33.9   0.0   2.7   3   0   0   3   3   1   1 -
g12190.t1            -          PF13519_full         -            6.9e-08   33.8   0.0   1.1e-07   33.1   0.0   1.2   1   0   0   1   1   1   1 -
g12190.t2            -          PF13519_full         -            7.5e-08   33.7   0.0   1.3e-07   33.0   0.0   1.3   1   0   0   1   1   1   1 -
g31950.t1            -          PF13519_full         -            7.7e-08   33.7   0.0   2.7e-05   25.3   0.0   2.3   2   0   0   2   2   2   1 -
g23964.t1            -          PF13519_full         -            8.9e-08   33.4   0.0   5.2e-05   24.4   0.0   2.3   2   0   0   2   2   2   1 -
g3399.t1             -          PF13519_full         -            1.1e-07   33.2   0.0   8.3e-05   23.7   0.0   2.3   2   0   0   2   2   2   1 -
g17494.t1            -          PF13519_full         -            1.1e-07   33.1   0.0   1.8e-07   32.4   0.0   1.2   1   0   0   1   1   1   1 -
g12931.t1            -          PF13519_full         -            1.6e-07   32.6   0.0   4.6e-07   31.1   0.0   1.7   1   0   0   1   1   1   1 -
g18846.t1            -          PF13519_full         -            1.7e-07   32.5   2.1   3.1e-07   31.7   2.1   1.3   1   0   0   1   1   1   1 -
g30260.t1            -          PF13519_full         -              2e-07   32.3   0.1   3.9e-07   31.4   0.1   1.4   1   0   0   1   1   1   1 -
g1441.t1             -          PF13519_full         -            3.4e-07   31.5   0.0   4.9e-07   31.0   0.0   1.1   1   0   0   1   1   1   1 -
g10179.t1            -          PF13519_full         -            7.8e-07   30.4   1.0   0.00016   22.8   0.0   2.4   2   0   0   2   2   2   1 -
g9906.t1             -          PF13519_full         -              1e-06   30.0   0.0   2.6e-06   28.6   0.0   1.6   1   0   0   1   1   1   1 -
g3397.t1             -          PF13519_full         -              1e-06   29.9   0.0    0.0007   20.7   0.0   2.4   2   0   0   2   2   2   1 -
g17647.t1            -          PF13519_full         -            1.1e-06   29.9   0.0   1.6e-06   29.4   0.0   1.4   1   0   0   1   1   1   1 -
g1634.t1             -          PF13519_full         -            1.5e-06   29.4   0.0   3.1e-06   28.4   0.0   1.4   1   0   0   1   1   1   1 -
g1633.t1             -          PF13519_full         -            1.6e-06   29.4   0.0     3e-06   28.4   0.0   1.4   1   0   0   1   1   1   1 -
g11839.t1            -          PF13519_full         -            1.6e-06   29.4   0.0     3e-06   28.4   0.0   1.4   1   1   0   1   1   1   1 -
g30981.t1            -          PF13519_full         -            1.6e-06   29.3   0.0   2.8e-06   28.5   0.0   1.2   1   0   0   1   1   1   1 -
g15185.t1            -          PF13519_full         -            1.8e-06   29.2   0.0   2.4e-06   28.8   0.0   1.1   1   0   0   1   1   1   1 -
g30981.t3            -          PF13519_full         -            1.8e-06   29.1   0.0   3.1e-06   28.4   0.0   1.2   1   0   0   1   1   1   1 -
g29299.t2            -          PF13519_full         -            2.1e-06   29.0   0.0     4e-06   28.0   0.0   1.3   1   0   0   1   1   1   1 -
g1629.t1             -          PF13519_full         -            2.5e-06   28.7   0.0   4.7e-06   27.8   0.0   1.4   1   0   0   1   1   1   1 -
g37894.t1            -          PF13519_full         -            2.5e-06   28.7   0.0   3.4e-06   28.3   0.0   1.1   1   0   0   1   1   1   1 -
g15804.t1            -          PF13519_full         -            2.6e-06   28.6   0.0     0.072   14.1   0.0   2.9   3   0   0   3   3   2   2 -
g1280.t1             -          PF13519_full         -            2.9e-06   28.5   0.0     4e-06   28.0   0.0   1.1   1   0   0   1   1   1   1 -
g19338.t1            -          PF13519_full         -            3.4e-06   28.3   0.0   5.3e-06   27.6   0.0   1.3   1   0   0   1   1   1   1 -
g3383.t1             -          PF13519_full         -            1.2e-05   26.5   0.0    0.0026   18.8   0.0   2.3   2   0   0   2   2   2   1 -
g13810.t1            -          PF13519_full         -            1.3e-05   26.3   0.1   2.4e-05   25.5   0.1   1.3   1   0   0   1   1   1   1 -
g29299.t1            -          PF13519_full         -            1.4e-05   26.3   0.0   2.5e-05   25.4   0.0   1.4   1   0   0   1   1   1   1 -
g3400.t1             -          PF13519_full         -            1.5e-05   26.1   0.0    0.0039   18.2   0.0   2.3   2   0   0   2   2   2   1 -
g33176.t1            -          PF13519_full         -            1.9e-05   25.8   0.0   3.1e-05   25.1   0.0   1.3   1   0   0   1   1   1   1 -
g16149.t1            -          PF13519_full         -            2.4e-05   25.5   0.1   4.7e-05   24.5   0.1   1.5   1   0   0   1   1   1   1 -
g16149.t3            -          PF13519_full         -            2.4e-05   25.5   0.1   4.7e-05   24.5   0.1   1.5   1   0   0   1   1   1   1 -
g1637.t1             -          PF13519_full         -            3.1e-05   25.1   0.0   6.3e-05   24.1   0.0   1.5   1   0   0   1   1   1   1 -
g37893.t1            -          PF13519_full         -            3.7e-05   24.9   0.0     5e-05   24.4   0.0   1.2   1   0   0   1   1   1   1 -
g5886.t1             -          PF13519_full         -            3.9e-05   24.8   0.1    0.0064   17.5   0.0   2.3   2   0   0   2   2   2   1 -
g26725.t1            -          PF13519_full         -            4.8e-05   24.5   0.0   0.00024   22.2   0.0   1.9   1   1   1   2   2   2   1 -
g16149.t2            -          PF13519_full         -            5.6e-05   24.3   0.0   0.00013   23.1   0.0   1.6   1   1   0   1   1   1   1 -
g23965.t1            -          PF13519_full         -            5.7e-05   24.3   0.5    0.0075   17.3   0.0   2.3   2   0   0   2   2   2   1 -
g35276.t1            -          PF13519_full         -            6.1e-05   24.2   0.0   0.00015   22.9   0.0   1.6   1   1   1   2   2   1   1 -
g17506.t2            -          PF13519_full         -            9.7e-05   23.5   0.0   0.00014   23.0   0.0   1.2   1   0   0   1   1   1   1 -
g23962.t1            -          PF13519_full         -            0.00012   23.2   0.0    0.0018   19.3   0.0   2.2   2   0   0   2   2   2   1 -
g23726.t1            -          PF13519_full         -            0.00012   23.2   0.0   0.00018   22.6   0.0   1.3   1   0   0   1   1   1   1 -
g17506.t1            -          PF13519_full         -            0.00014   23.0   0.0   0.00022   22.4   0.0   1.3   1   0   0   1   1   1   1 -
g7738.t1             -          PF13519_full         -            0.00031   21.8   0.0   0.00042   21.4   0.0   1.2   1   0   0   1   1   1   1 -
g25274.t1            -          PF13519_full         -             0.0005   21.2   0.0   0.00084   20.4   0.0   1.2   1   0   0   1   1   1   1 -
g12197.t1            -          PF13519_full         -             0.0005   21.2   0.1     0.048   14.7   0.1   3.2   3   1   0   3   3   3   1 -
g20178.t1            -          PF13519_full         -            0.00054   21.0   0.0    0.0012   20.0   0.0   1.5   1   1   0   1   1   1   1 -
g26724.t1            -          PF13519_full         -            0.00089   20.3   0.0     0.003   18.6   0.0   1.8   1   1   1   2   2   1   1 -
g26727.t1            -          PF13519_full         -            0.00098   20.2   0.0    0.0016   19.6   0.0   1.4   1   0   0   1   1   1   1 -
g23727.t1            -          PF13519_full         -             0.0012   19.9   0.0    0.0021   19.1   0.0   1.3   1   0   0   1   1   1   1 -
g26351.t3            -          PF13519_full         -             0.0026   18.8   0.0     0.007   17.4   0.0   1.7   1   0   0   1   1   1   1 -
g26351.t2            -          PF13519_full         -             0.0027   18.7   0.0    0.0072   17.4   0.0   1.7   1   0   0   1   1   1   1 -
g37307.t1            -          PF13519_full         -             0.0027   18.7   0.0    0.0039   18.2   0.0   1.4   1   1   0   1   1   1   1 -
g16730.t1            -          PF13519_full         -             0.0027   18.7   0.0     0.031   15.3   0.0   2.1   1   1   1   2   2   2   1 -
g26351.t1            -          PF13519_full         -             0.0029   18.7   0.0    0.0075   17.3   0.0   1.7   1   0   0   1   1   1   1 -
