#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20980.t1            -          PF18452_full         -           5.6e-124  411.0 101.3   2.9e-05   24.6   0.0  61.1  33  17  24  65  65  57  17 -
g2206.t1             -          PF18452_full         -              6e-14   52.9  11.1   0.00044   20.8   0.0   8.6   7   3   2   9   9   7   1 -
g27030.t1            -          PF18452_full         -              8e-14   52.5   0.4   0.00018   22.0   0.0   3.3   1   1   1   3   3   3   2 -
g25179.t2            -          PF18452_full         -            8.8e-14   52.3   0.0   0.00011   22.7   0.0   3.2   1   1   2   3   3   3   3 -
g17404.t1            -          PF18452_full         -            9.5e-14   52.2   3.5     0.065   13.7   0.0   5.9   2   1   3   5   5   5   3 -
g19310.t1            -          PF18452_full         -            1.7e-13   51.4   0.2    0.0004   20.9   0.0   4.2   2   1   1   4   4   4   2 -
g25179.t1            -          PF18452_full         -            1.7e-13   51.4   0.0   0.00015   22.3   0.0   3.3   1   1   2   3   3   3   3 -
g8388.t2             -          PF18452_full         -            3.2e-13   50.5   0.2   1.7e-05   25.4   0.0   3.2   1   1   2   3   3   3   2 -
g14595.t1            -          PF18452_full         -            3.6e-13   50.4  16.1     0.041   14.4   0.1   8.3   6   3   2   9   9   7   1 -
g18061.t1            -          PF18452_full         -            4.2e-13   50.1   3.1     0.091   13.3   0.0   6.2   4   2   1   6   6   6   1 -
g2042.t1             -          PF18452_full         -              5e-13   49.9   0.8     6e-08   33.4   0.2   3.5   2   1   1   3   3   3   1 -
g2042.t2             -          PF18452_full         -            5.1e-13   49.9   0.8   5.4e-08   33.5   0.2   3.3   2   1   1   3   3   3   1 -
g1563.t1             -          PF18452_full         -            8.3e-13   49.2   3.5    0.0028   18.2   0.1   5.5   1   1   2   5   5   5   1 -
g3765.t1             -          PF18452_full         -            1.5e-12   48.4   0.8   0.00029   21.4   0.1   3.5   2   1   1   3   3   3   2 -
g2042.t3             -          PF18452_full         -            1.6e-12   48.3   0.7     9e-08   32.8   0.2   3.5   2   1   1   3   3   3   1 -
g22435.t1            -          PF18452_full         -            1.9e-12   48.0   7.9   5.4e-10   40.0   0.1   4.0   3   2   1   4   4   3   1 -
g2209.t1             -          PF18452_full         -            3.1e-12   47.3   2.9   0.00061   20.3   0.0   5.7   5   1   0   6   6   4   2 -
g22435.t2            -          PF18452_full         -            3.5e-12   47.1  16.6   8.1e-10   39.4   0.1   6.2   5   3   2   7   7   5   1 -
g31392.t1            -          PF18452_full         -            6.1e-12   46.4   2.3   0.00018   22.1   0.2   3.6   2   1   1   3   3   3   2 -
g10917.t1            -          PF18452_full         -            6.9e-12   46.2   0.0      0.35   11.4   0.0   5.6   5   0   0   5   5   5   1 -
g7897.t1             -          PF18452_full         -            7.7e-12   46.0   1.4   1.5e-05   25.6   0.1   3.4   2   1   0   3   3   3   2 -
g8420.t1             -          PF18452_full         -            1.5e-11   45.1   0.3    0.0035   17.8   0.0   3.3   2   1   1   3   3   3   2 -
g30889.t1            -          PF18452_full         -            1.6e-11   45.0   0.1   0.00079   20.0   0.0   3.8   4   0   0   4   4   3   2 -
g5279.t1             -          PF18452_full         -            1.6e-11   45.0   1.2   0.00016   22.2   0.3   3.5   2   1   1   3   3   3   2 -
g30285.t1            -          PF18452_full         -              2e-11   44.7   1.1     0.029   14.9   0.0   3.5   2   1   1   3   3   3   3 -
g23406.t1            -          PF18452_full         -            2.3e-11   44.5   5.8    0.0023   18.4   0.1   4.4   1   1   3   4   4   4   2 -
g23406.t2            -          PF18452_full         -            2.3e-11   44.5   5.8    0.0023   18.4   0.1   4.4   1   1   3   4   4   4   2 -
g19012.t1            -          PF18452_full         -            6.1e-11   43.1   0.9      0.01   16.3   0.1   3.5   1   1   0   3   3   3   2 -
g17677.t1            -          PF18452_full         -            8.6e-11   42.6   1.0   0.00024   21.7   0.0   3.5   1   1   0   3   3   3   2 -
g25721.t2            -          PF18452_full         -              1e-10   42.4  20.1      0.12   12.9   0.7   6.3   2   1   2   5   5   5   3 -
g28272.t1            -          PF18452_full         -            1.1e-10   42.3   0.1    0.0046   17.5   0.0   3.4   2   1   0   3   3   3   2 -
g20014.t1            -          PF18452_full         -            1.3e-10   42.0   1.4   0.00059   20.4   0.0   4.2   4   0   0   4   4   4   2 -
g30889.t2            -          PF18452_full         -            1.4e-10   41.9   0.1     0.006   17.1   0.0   3.7   4   0   0   4   4   3   2 -
g24417.t2            -          PF18452_full         -              2e-10   41.4  23.0   0.00014   22.4   0.0   9.5   7   5   3  10  10   7   1 -
g5386.t1             -          PF18452_full         -            2.1e-10   41.3   2.0    0.0021   18.6   0.2   3.4   2   1   0   3   3   3   2 -
g31392.t2            -          PF18452_full         -            2.8e-10   41.0   1.1     0.018   15.5   0.4   3.6   2   1   1   3   3   3   2 -
g8418.t1             -          PF18452_full         -            3.8e-10   40.5   0.0     0.001   19.6   0.0   3.1   3   0   0   3   3   3   2 -
g29718.t2            -          PF18452_full         -            4.1e-10   40.4   0.0   3.5e-05   24.4   0.0   2.3   2   0   0   2   2   2   2 -
g1299.t1             -          PF18452_full         -            4.8e-10   40.2   0.0   0.00027   21.5   0.0   3.4   3   0   0   3   3   3   1 -
g19287.t1            -          PF18452_full         -            5.9e-10   39.9   2.3   0.00069   20.1   0.1   3.1   1   1   1   3   3   3   2 -
g29718.t1            -          PF18452_full         -            6.2e-10   39.8   0.0   4.4e-05   24.0   0.0   2.3   2   0   0   2   2   2   2 -
g28276.t1            -          PF18452_full         -            8.6e-10   39.4   0.4     0.013   16.0   0.0   3.4   2   1   0   3   3   3   2 -
g17676.t1            -          PF18452_full         -              1e-09   39.1   0.1    0.0015   19.0   0.0   3.2   3   0   0   3   3   3   2 -
g25721.t1            -          PF18452_full         -            1.2e-09   38.9   9.8      0.22   12.0   0.0   4.8   2   1   1   4   4   4   3 -
g17677.t2            -          PF18452_full         -            1.5e-09   38.6   6.7   0.00016   22.2   0.1   3.5   2   1   1   4   4   3   2 -
g28276.t2            -          PF18452_full         -            1.6e-09   38.4   2.6     0.013   16.0   0.0   3.5   3   1   0   4   4   3   2 -
g20015.t1            -          PF18452_full         -            2.2e-09   38.0   0.9   0.00027   21.5   0.0   3.2   3   0   0   3   3   3   2 -
g18871.t1            -          PF18452_full         -            2.6e-09   37.8   4.9     0.076   13.5   0.0   5.3   3   2   2   6   6   4   2 -
g20015.t2            -          PF18452_full         -            2.8e-09   37.7   0.7   0.00034   21.1   0.0   3.2   3   0   0   3   3   3   2 -
g24418.t1            -          PF18452_full         -            2.9e-09   37.7  15.1      0.39   11.2   0.0   9.6   8   3   2  10  10   7   1 -
g8419.t1             -          PF18452_full         -            3.3e-09   37.5   0.3     0.062   13.8   0.0   3.4   1   1   2   3   3   3   2 -
g6854.t1             -          PF18452_full         -            4.5e-09   37.0   0.8     0.004   17.7   0.1   2.7   2   0   0   2   2   2   2 -
g31827.t1            -          PF18452_full         -            4.8e-09   36.9   0.0     0.049   14.1   0.0   3.4   1   1   2   3   3   3   2 -
g6183.t1             -          PF18452_full         -            4.9e-09   36.9   4.2      0.36   11.3   0.6   4.3   4   0   0   4   4   4   2 -
g26748.t1            -          PF18452_full         -              5e-09   36.9   0.0     2e-05   25.2   0.0   2.7   3   0   0   3   3   2   1 -
g23220.t1            -          PF18452_full         -            5.5e-09   36.7   0.0     0.017   15.7   0.0   3.4   3   0   0   3   3   3   2 -
g22474.t1            -          PF18452_full         -            5.9e-09   36.6   0.4   0.00062   20.3   0.0   3.3   2   1   1   3   3   3   2 -
g24919.t1            -          PF18452_full         -            5.9e-09   36.6  14.8   0.00039   20.9   1.7   6.4   3   2   2   6   6   5   2 -
g17352.t1            -          PF18452_full         -            6.2e-09   36.6   0.5     0.035   14.6   0.1   3.8   1   1   1   3   3   3   1 -
g25175.t1            -          PF18452_full         -            7.4e-09   36.3   0.1   1.9e-08   35.0   0.1   1.8   1   1   0   1   1   1   1 -
g7919.t1             -          PF18452_full         -            1.1e-08   35.8   0.0      0.39   11.2   0.0   3.3   2   1   1   3   3   3   3 -
g25413.t1            -          PF18452_full         -            1.1e-08   35.7   0.2   1.4e-08   35.4   0.2   1.0   1   0   0   1   1   1   1 -
g14612.t1            -          PF18452_full         -            1.2e-08   35.6   0.2     0.047   14.2   0.0   3.6   3   0   0   3   3   3   1 -
g27508.t1            -          PF18452_full         -            1.8e-08   35.1  11.9       1.7    9.1   0.2   8.0   6   2   2   8   8   7   0 -
g22464.t1            -          PF18452_full         -              2e-08   34.9   3.0     0.008   16.7   0.0   3.7   2   1   1   3   3   3   2 -
g31981.t1            -          PF18452_full         -            4.4e-08   33.8   0.3      0.01   16.3   0.0   2.1   1   1   1   2   2   2   2 -
g29128.t2            -          PF18452_full         -            1.2e-07   32.4  10.5    0.0041   17.6   0.0   4.0   3   2   1   4   4   3   2 -
g18031.t1            -          PF18452_full         -            1.5e-07   32.0   0.0     0.088   13.3   0.0   3.3   2   1   0   3   3   3   2 -
g5389.t1             -          PF18452_full         -            1.6e-07   31.9   2.7   0.00031   21.3   0.0   2.6   1   1   0   2   2   2   1 -
g14139.t1            -          PF18452_full         -            1.8e-07   31.8   0.7     0.041   14.4   0.0   3.7   4   0   0   4   4   3   1 -
g14139.t2            -          PF18452_full         -            2.1e-07   31.6   0.6     0.044   14.3   0.0   3.7   4   0   0   4   4   3   1 -
g30044.t1            -          PF18452_full         -            2.7e-07   31.3   0.8      0.01   16.3   0.2   3.2   3   0   0   3   3   2   2 -
g24918.t1            -          PF18452_full         -            2.8e-07   31.2   3.0      0.87   10.1   0.0   5.3   6   0   0   6   6   4   1 -
g22468.t1            -          PF18452_full         -            2.8e-07   31.2   1.2      0.02   15.4   0.0   3.5   2   1   0   3   3   3   2 -
g15145.t1            -          PF18452_full         -            3.9e-07   30.7   2.2     0.057   13.9   0.0   3.4   3   0   0   3   3   3   2 -
g20641.t1            -          PF18452_full         -            4.8e-07   30.4   0.1     0.054   14.0   0.0   3.4   1   1   1   3   3   3   1 -
g20121.t2            -          PF18452_full         -              5e-07   30.4   0.0   4.3e-05   24.1   0.0   2.5   2   0   0   2   2   2   1 -
g25178.t1            -          PF18452_full         -              5e-07   30.4   0.0   0.00093   19.7   0.0   2.2   2   0   0   2   2   2   1 -
g20629.t1            -          PF18452_full         -            5.7e-07   30.2   4.9     0.033   14.7   0.1   3.3   1   1   2   3   3   3   2 -
g25715.t1            -          PF18452_full         -            7.1e-07   29.9   2.4    0.0019   18.7   0.3   2.4   1   1   0   2   2   2   2 -
g30812.t1            -          PF18452_full         -            7.4e-07   29.8   0.2      0.01   16.4   0.1   2.2   1   1   1   2   2   2   2 -
g30465.t1            -          PF18452_full         -            7.5e-07   29.8   0.0   6.7e-05   23.4   0.0   2.2   2   0   0   2   2   2   1 -
g27507.t1            -          PF18452_full         -              1e-06   29.3   2.0       0.2   12.1   0.0   4.7   4   1   1   5   5   4   1 -
g15151.t1            -          PF18452_full         -              1e-06   29.3   2.9      0.03   14.8   0.3   2.7   1   1   1   2   2   2   2 -
g3849.t1             -          PF18452_full         -            1.1e-06   29.2   0.3   4.7e-06   27.2   0.1   2.1   2   0   0   2   2   1   1 -
g30068.t1            -          PF18452_full         -            1.1e-06   29.2   0.2     0.067   13.7   0.0   2.3   1   1   0   2   2   2   2 -
g6505.t1             -          PF18452_full         -            1.4e-06   28.9   0.2   3.3e-06   27.7   0.2   1.6   1   0   0   1   1   1   1 -
g30043.t1            -          PF18452_full         -            1.6e-06   28.8   2.8      0.12   12.9   0.1   3.3   1   1   1   3   3   3   2 -
g20044.t2            -          PF18452_full         -            1.8e-06   28.6   3.0    0.0063   17.0   0.1   3.3   3   0   0   3   3   3   1 -
g16668.t1            -          PF18452_full         -            1.8e-06   28.5   0.4   3.3e-06   27.7   0.0   1.6   2   0   0   2   2   1   1 -
g30906.t1            -          PF18452_full         -            2.1e-06   28.3   7.5    0.0098   16.4   0.7   2.8   2   1   0   3   3   2   2 -
g24417.t1            -          PF18452_full         -            2.1e-06   28.3   8.6   6.7e-05   23.4   0.1   4.2   3   2   1   4   4   3   1 -
g25244.t2            -          PF18452_full         -            2.7e-06   28.0   0.0   0.00039   21.0   0.0   2.3   2   0   0   2   2   2   1 -
g28240.t1            -          PF18452_full         -            2.9e-06   27.9   6.9      0.14   12.7   0.0   6.7   7   1   0   7   7   3   1 -
g25244.t1            -          PF18452_full         -            2.9e-06   27.9   0.0   0.00041   20.9   0.0   2.2   2   0   0   2   2   2   1 -
g19015.t1            -          PF18452_full         -            4.2e-06   27.4   0.0     0.026   15.0   0.0   2.1   2   0   0   2   2   2   2 -
g24419.t2            -          PF18452_full         -            4.4e-06   27.3   0.2     0.025   15.1   0.1   2.5   2   0   0   2   2   2   2 -
g5365.t1             -          PF18452_full         -            4.9e-06   27.1   0.1   0.00022   21.8   0.0   2.2   2   0   0   2   2   2   1 -
g11885.t3            -          PF18452_full         -              5e-06   27.1   0.2     0.013   16.0   0.0   3.1   3   0   0   3   3   2   1 -
g20044.t1            -          PF18452_full         -            5.9e-06   26.9   3.1    0.0097   16.4   0.1   3.3   3   0   0   3   3   3   1 -
g14614.t1            -          PF18452_full         -            5.9e-06   26.9   0.3      0.14   12.7   0.1   4.1   4   0   0   4   4   3   1 -
g25713.t1            -          PF18452_full         -            6.4e-06   26.8   0.0    0.0016   18.9   0.0   2.3   2   0   0   2   2   2   1 -
g9774.t1             -          PF18452_full         -            6.6e-06   26.7   2.3    0.0053   17.3   0.1   2.8   3   0   0   3   3   2   1 -
g11885.t1            -          PF18452_full         -            7.4e-06   26.6   0.1     0.015   15.8   0.0   3.1   3   0   0   3   3   2   1 -
g21531.t2            -          PF18452_full         -            7.5e-06   26.5   0.0     0.036   14.5   0.0   2.3   2   0   0   2   2   2   2 -
g25103.t1            -          PF18452_full         -            7.9e-06   26.5   0.3   0.00056   20.4   0.0   3.1   2   1   0   3   3   3   1 -
g25713.t2            -          PF18452_full         -              8e-06   26.4   0.0    0.0015   19.0   0.0   2.2   2   0   0   2   2   2   1 -
g2434.t1             -          PF18452_full         -            8.6e-06   26.3   0.1    0.0078   16.7   0.0   3.3   3   0   0   3   3   2   1 -
g5385.t1             -          PF18452_full         -            8.8e-06   26.3   0.1   0.00012   22.7   0.0   2.1   2   0   0   2   2   2   1 -
g25702.t1            -          PF18452_full         -            1.1e-05   26.0   2.3     0.035   14.6   0.0   2.4   2   0   0   2   2   2   2 -
g8076.t1             -          PF18452_full         -            1.1e-05   26.0   3.5     0.062   13.8   0.5   2.4   2   0   0   2   2   2   2 -
g24419.t1            -          PF18452_full         -            1.1e-05   25.9   0.0     0.064   13.7   0.0   2.4   2   0   0   2   2   2   2 -
g11885.t2            -          PF18452_full         -            1.2e-05   25.9   0.2     0.019   15.5   0.0   3.1   3   0   0   3   3   2   1 -
g1028.t1             -          PF18452_full         -            1.2e-05   25.9   1.4   7.5e-05   23.3   0.2   2.2   2   1   0   2   2   2   1 -
g24533.t1            -          PF18452_full         -            1.3e-05   25.8   6.4      0.24   11.9   0.1   3.5   2   2   1   3   3   3   2 -
g24737.t1            -          PF18452_full         -            1.3e-05   25.7   0.1     0.018   15.5   0.1   2.3   2   0   0   2   2   2   1 -
g31276.t1            -          PF18452_full         -            1.3e-05   25.7   0.1      0.19   12.2   0.1   2.7   3   0   0   3   3   2   2 -
g21531.t1            -          PF18452_full         -            1.6e-05   25.5   0.0     0.054   14.0   0.0   2.3   2   0   0   2   2   2   1 -
g12253.t1            -          PF18452_full         -            1.6e-05   25.5   0.1      0.17   12.4   0.0   3.6   2   1   1   3   3   3   1 -
g29940.t1            -          PF18452_full         -            1.6e-05   25.5   0.2     0.049   14.1   0.1   2.6   2   1   1   3   3   2   1 -
g3767.t1             -          PF18452_full         -            1.7e-05   25.4   1.4      0.17   12.4   0.0   2.6   1   1   0   2   2   2   2 -
g5366.t1             -          PF18452_full         -            1.7e-05   25.4   0.0     2e-05   25.2   0.0   1.1   1   0   0   1   1   1   1 -
g19311.t1            -          PF18452_full         -              2e-05   25.2   0.0   2.3e-05   24.9   0.0   1.1   1   0   0   1   1   1   1 -
g23407.t1            -          PF18452_full         -            2.1e-05   25.1   0.3   0.00091   19.8   0.1   2.6   1   1   1   2   2   2   1 -
g23410.t2            -          PF18452_full         -            2.4e-05   24.9   3.8     0.016   15.7   0.1   3.1   2   2   1   3   3   2   1 -
g23410.t1            -          PF18452_full         -            2.5e-05   24.9   3.8     0.016   15.7   0.1   3.1   2   2   1   3   3   2   1 -
g23410.t3            -          PF18452_full         -            2.9e-05   24.6   4.3     0.017   15.6   0.1   3.2   2   2   1   3   3   2   1 -
g24917.t1            -          PF18452_full         -              3e-05   24.6   3.5       1.5    9.3   0.1   5.2   5   1   1   6   6   4   0 -
g28242.t1            -          PF18452_full         -            3.1e-05   24.5   2.7     0.088   13.3   0.0   4.9   5   0   0   5   5   4   1 -
g24917.t2            -          PF18452_full         -            4.3e-05   24.1   3.7       1.5    9.3   0.2   5.2   5   1   0   6   6   4   0 -
g24730.t1            -          PF18452_full         -            4.3e-05   24.1   0.0      0.14   12.7   0.0   2.5   2   0   0   2   2   2   1 -
g5368.t1             -          PF18452_full         -            4.9e-05   23.9   0.0   5.4e-05   23.7   0.0   1.1   1   0   0   1   1   1   1 -
g14282.t1            -          PF18452_full         -            5.1e-05   23.8   0.1      0.33   11.4   0.0   2.7   2   0   0   2   2   2   2 -
g22835.t1            -          PF18452_full         -            5.4e-05   23.7   8.7     0.024   15.1   1.1   3.3   1   1   0   3   3   2   2 -
g24526.t1            -          PF18452_full         -            5.6e-05   23.7   0.3    0.0041   17.6   0.1   2.4   1   1   1   2   2   2   1 -
g16767.t2            -          PF18452_full         -            5.7e-05   23.7   0.4   0.00012   22.6   0.4   1.6   1   1   0   1   1   1   1 -
g30729.t1            -          PF18452_full         -            5.9e-05   23.6   2.9       3.9    7.9   0.0   5.0   3   1   1   4   4   3   0 -
g28079.t1            -          PF18452_full         -              6e-05   23.6   3.1      0.73   10.3   0.0   3.6   2   1   1   3   3   3   1 -
g16767.t1            -          PF18452_full         -            7.3e-05   23.3   0.5   0.00014   22.4   0.4   1.6   1   1   0   1   1   1   1 -
g3905.t1             -          PF18452_full         -            8.8e-05   23.0   0.3     0.023   15.2   0.0   3.1   2   1   1   3   3   2   1 -
g20605.t2            -          PF18452_full         -             0.0001   22.9   0.2    0.0013   19.3   0.1   2.2   2   0   0   2   2   2   1 -
g30791.t1            -          PF18452_full         -            0.00012   22.7   1.4       2.1    8.8   0.0   3.9   1   1   0   3   3   3   0 -
g3912.t1             -          PF18452_full         -            0.00012   22.6   5.4      0.42   11.1   0.1   3.5   2   2   0   3   3   3   2 -
g24902.t1            -          PF18452_full         -            0.00013   22.6   4.7      0.78   10.2   0.5   3.5   2   2   1   3   3   3   1 -
g16224.t1            -          PF18452_full         -             0.0002   21.9   1.1   0.00075   20.0   0.1   2.5   2   0   0   2   2   1   1 -
g1300.t1             -          PF18452_full         -            0.00021   21.8   0.4      0.24   11.9   0.1   2.3   1   1   0   2   2   2   1 -
g18475.t1            -          PF18452_full         -            0.00022   21.8   5.3     0.051   14.1   0.1   2.6   2   1   0   2   2   2   1 -
g6129.t1             -          PF18452_full         -            0.00023   21.7   0.6    0.0019   18.7   0.0   2.6   2   1   1   3   3   1   1 -
g25069.t1            -          PF18452_full         -            0.00025   21.6   1.4      0.93   10.0   0.0   5.0   5   1   1   6   6   3   1 -
g29153.t1            -          PF18452_full         -            0.00026   21.5   0.3   0.00039   21.0   0.3   1.4   1   0   0   1   1   1   1 -
g31808.t1            -          PF18452_full         -            0.00026   21.5   0.3   0.00039   21.0   0.3   1.4   1   0   0   1   1   1   1 -
g24899.t1            -          PF18452_full         -            0.00031   21.3   0.9       6.2    7.3   0.1   3.7   3   1   0   3   3   3   0 -
g32181.t1            -          PF18452_full         -            0.00032   21.2   3.7     0.048   14.2   0.5   2.3   1   1   0   2   2   2   1 -
g30889.t3            -          PF18452_full         -            0.00035   21.1   0.0    0.0014   19.2   0.0   1.8   2   0   0   2   2   1   1 -
g24929.t1            -          PF18452_full         -            0.00037   21.0   0.1   0.00069   20.2   0.1   1.5   1   0   0   1   1   1   1 -
g17334.t1            -          PF18452_full         -            0.00041   20.9   0.3       0.2   12.1   0.1   2.9   2   1   1   3   3   2   1 -
g16663.t1            -          PF18452_full         -            0.00043   20.8   0.1   0.00076   20.0   0.1   1.3   1   0   0   1   1   1   1 -
g16442.t1            -          PF18452_full         -            0.00043   20.8   0.0   0.00084   19.9   0.0   1.5   1   0   0   1   1   1   1 -
g30289.t1            -          PF18452_full         -            0.00047   20.7   1.0      0.84   10.1   0.0   2.8   1   1   1   2   2   2   1 -
g18032.t1            -          PF18452_full         -            0.00047   20.7   0.2      0.19   12.2   0.0   2.8   3   0   0   3   3   2   1 -
g23230.t2            -          PF18452_full         -            0.00047   20.7   6.3      0.24   11.9   0.5   3.1   2   2   0   2   2   2   2 -
g21519.t2            -          PF18452_full         -            0.00051   20.6   0.0     0.051   14.1   0.0   2.3   2   0   0   2   2   2   1 -
g9774.t2             -          PF18452_full         -            0.00059   20.4   0.4   0.00098   19.7   0.4   1.4   1   1   0   1   1   1   1 -
g16768.t1            -          PF18452_full         -            0.00069   20.1   1.3      0.91   10.0   0.0   2.7   2   1   0   2   2   2   1 -
g14476.t2            -          PF18452_full         -            0.00073   20.1   0.1     0.017   15.6   0.0   2.6   1   1   0   2   2   2   1 -
g17334.t2            -          PF18452_full         -            0.00074   20.1   0.3      0.29   11.6   0.0   2.9   2   1   1   3   3   2   1 -
g18042.t1            -          PF18452_full         -            0.00079   20.0   0.0    0.0013   19.2   0.0   1.4   1   0   0   1   1   1   1 -
g15146.t1            -          PF18452_full         -            0.00088   19.8   6.1      0.27   11.7   0.2   3.0   2   1   1   3   3   2   2 -
g18023.t1            -          PF18452_full         -            0.00089   19.8   0.1    0.0018   18.8   0.1   1.5   1   1   0   1   1   1   1 -
g21519.t1            -          PF18452_full         -            0.00093   19.7   0.0      0.07   13.6   0.0   2.2   2   0   0   2   2   2   1 -
g14476.t1            -          PF18452_full         -            0.00096   19.7   0.1     0.018   15.5   0.0   2.6   1   1   0   2   2   2   1 -
g17334.t3            -          PF18452_full         -              0.001   19.6   0.3      0.34   11.4   0.0   2.8   2   1   1   3   3   2   1 -
g31905.t1            -          PF18452_full         -              0.001   19.6   0.0     0.021   15.3   0.0   2.2   2   0   0   2   2   2   1 -
g18147.t1            -          PF18452_full         -             0.0011   19.4   0.0    0.0028   18.2   0.0   1.6   1   0   0   1   1   1   1 -
g24315.t1            -          PF18452_full         -             0.0011   19.4   0.0    0.0022   18.5   0.0   1.5   1   0   0   1   1   1   1 -
g23414.t2            -          PF18452_full         -             0.0012   19.3   6.0       2.7    8.4   0.0   3.9   2   1   0   4   4   3   0 -
g27918.t1            -          PF18452_full         -             0.0012   19.3   0.1    0.0026   18.2   0.1   1.6   1   0   0   1   1   1   1 -
g23414.t1            -          PF18452_full         -             0.0014   19.2   5.8         3    8.3   0.0   3.9   2   1   0   3   3   3   0 -
g24921.t1            -          PF18452_full         -             0.0016   19.0   0.1    0.0032   18.0   0.1   1.5   1   0   0   1   1   1   1 -
g6502.t1             -          PF18452_full         -             0.0016   18.9   0.0    0.0041   17.6   0.0   1.6   1   0   0   1   1   1   1 -
g27371.t1            -          PF18452_full         -             0.0017   18.9   0.5    0.0052   17.3   0.0   1.9   2   0   0   2   2   1   1 -
g23230.t1            -          PF18452_full         -             0.0017   18.9   5.5      0.55   10.7   0.1   3.1   2   2   0   2   2   2   2 -
