#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g16948.t1            -          PF13519_full         -                  0 1621.6  93.0   5.5e-11   44.3   0.1  61.0  60   2   2  62  62  59  56 -
g7824.t1             -          PF13519_full         -           1.5e-280  927.1 139.3   5.1e-15   57.5   0.3  33.2  32   1   1  33  33  33  33 -
g9190.t1             -          PF13519_full         -            4.9e-16   60.9   0.0   7.6e-16   60.2   0.0   1.2   1   0   0   1   1   1   1 -
g35086.t1            -          PF13519_full         -            5.8e-16   60.6   0.1   8.4e-16   60.1   0.1   1.2   1   0   0   1   1   1   1 -
g26348.t1            -          PF13519_full         -              6e-16   60.6   0.0     1e-15   59.8   0.0   1.3   1   0   0   1   1   1   1 -
g30915.t2            -          PF13519_full         -            1.1e-15   59.7   1.7   1.4e-06   29.9   0.3   3.1   3   0   0   3   3   2   2 -
g30915.t1            -          PF13519_full         -            1.2e-15   59.6   1.7   1.4e-06   29.9   0.3   3.1   3   0   0   3   3   2   2 -
g22806.t1            -          PF13519_full         -            1.3e-15   59.4   0.0   1.6e-08   36.2   0.1   2.8   2   0   0   2   2   2   2 -
g14369.t1            -          PF13519_full         -            1.5e-15   59.2   0.4   1.1e-14   56.4   0.1   2.3   3   0   0   3   3   1   1 -
g17768.t1            -          PF13519_full         -            4.7e-15   57.6   0.0   9.9e-15   56.6   0.0   1.5   1   0   0   1   1   1   1 -
g33589.t1            -          PF13519_full         -            5.4e-15   57.4   0.0   9.7e-15   56.6   0.0   1.3   1   0   0   1   1   1   1 -
g36798.t1            -          PF13519_full         -              8e-15   56.9   0.0   1.7e-14   55.8   0.0   1.5   1   0   0   1   1   1   1 -
g42291.t1            -          PF13519_full         -            1.3e-14   56.2   0.0   1.7e-14   55.8   0.0   1.1   1   0   0   1   1   1   1 -
g38404.t2            -          PF13519_full         -            1.6e-14   55.9   0.0   1.7e-14   55.8   0.0   1.0   1   0   0   1   1   1   1 -
g11624.t1            -          PF13519_full         -            2.5e-14   55.3   0.1   4.8e-05   24.8   0.0   3.3   3   0   0   3   3   3   2 -
g42289.t1            -          PF13519_full         -            5.1e-14   54.2   0.0   6.6e-14   53.9   0.0   1.1   1   0   0   1   1   1   1 -
g43469.t1            -          PF13519_full         -            5.2e-14   54.2   0.1   5.7e-12   47.5   0.1   2.1   2   0   0   2   2   2   1 -
g18066.t1            -          PF13519_full         -            1.2e-13   53.1   0.0   2.5e-13   52.0   0.0   1.5   1   1   0   1   1   1   1 -
g34052.t1            -          PF13519_full         -            1.3e-13   52.9   0.0   1.9e-13   52.4   0.0   1.2   1   0   0   1   1   1   1 -
g38404.t1            -          PF13519_full         -            2.6e-13   51.9   0.1   4.7e-13   51.1   0.1   1.4   1   0   0   1   1   1   1 -
g46213.t1            -          PF13519_full         -            4.7e-13   51.1   0.0   8.4e-13   50.3   0.0   1.3   1   0   0   1   1   1   1 -
g9822.t1             -          PF13519_full         -            4.8e-13   51.1   0.0   7.3e-13   50.4   0.0   1.2   1   0   0   1   1   1   1 -
g23714.t1            -          PF13519_full         -            6.5e-13   50.6   0.1   1.1e-12   49.9   0.1   1.2   1   0   0   1   1   1   1 -
g9821.t1             -          PF13519_full         -            9.9e-13   50.0   0.2   1.2e-12   49.7   0.2   1.2   1   0   0   1   1   1   1 -
g29318.t1            -          PF13519_full         -              2e-12   49.0   0.2   2.9e-05   25.6   0.0   2.1   2   0   0   2   2   2   2 -
g15296.t1            -          PF13519_full         -              2e-12   49.0   0.0   3.6e-12   48.2   0.0   1.4   1   0   0   1   1   1   1 -
g5026.t1             -          PF13519_full         -            4.1e-12   48.0   0.0   8.3e-12   47.0   0.0   1.4   1   0   0   1   1   1   1 -
g10402.t1            -          PF13519_full         -            4.8e-12   47.8   0.0   8.9e-12   46.9   0.0   1.4   1   0   0   1   1   1   1 -
g5689.t2             -          PF13519_full         -              1e-11   46.7   0.0   2.6e-11   45.4   0.0   1.6   1   0   0   1   1   1   1 -
g5689.t1             -          PF13519_full         -              1e-11   46.7   0.0   2.6e-11   45.3   0.0   1.6   1   0   0   1   1   1   1 -
g5698.t2             -          PF13519_full         -              1e-11   46.7   0.1   1.3e-11   46.4   0.1   1.2   1   0   0   1   1   1   1 -
g42290.t1            -          PF13519_full         -            1.5e-11   46.2   0.0   2.1e-11   45.7   0.0   1.1   1   0   0   1   1   1   1 -
g5698.t1             -          PF13519_full         -            1.7e-11   45.9   0.2   1.7e-11   45.9   0.2   2.0   2   0   0   2   2   1   1 -
g43464.t1            -          PF13519_full         -            1.8e-11   45.9   0.0   2.7e-11   45.3   0.0   1.1   1   0   0   1   1   1   1 -
g27957.t2            -          PF13519_full         -            1.9e-11   45.8   0.0   2.5e-11   45.4   0.0   1.2   1   0   0   1   1   1   1 -
g29321.t1            -          PF13519_full         -            2.3e-11   45.6   2.2   3.2e-05   25.4   0.2   2.2   2   0   0   2   2   2   2 -
g38434.t1            -          PF13519_full         -            2.6e-11   45.3   0.0   3.4e-11   45.0   0.0   1.1   1   0   0   1   1   1   1 -
g27957.t1            -          PF13519_full         -            2.7e-11   45.3   0.0   3.8e-11   44.8   0.0   1.2   1   0   0   1   1   1   1 -
g36015.t1            -          PF13519_full         -            2.8e-11   45.3   0.0   4.5e-11   44.6   0.0   1.2   1   0   0   1   1   1   1 -
g20525.t1            -          PF13519_full         -            4.2e-11   44.7   0.0   4.2e-11   44.7   0.0   2.2   2   1   0   2   2   1   1 -
g24688.t1            -          PF13519_full         -            6.6e-11   44.1   0.3   9.9e-11   43.5   0.3   1.2   1   0   0   1   1   1   1 -
g38821.t2            -          PF13519_full         -            6.9e-11   44.0   0.0   8.8e-11   43.6   0.0   1.1   1   0   0   1   1   1   1 -
g19269.t1            -          PF13519_full         -            8.5e-11   43.7   0.0   1.3e-10   43.1   0.0   1.2   1   0   0   1   1   1   1 -
g38821.t1            -          PF13519_full         -            9.4e-11   43.5   0.0   1.2e-10   43.2   0.0   1.1   1   0   0   1   1   1   1 -
g8642.t1             -          PF13519_full         -            1.2e-10   43.2   0.0   2.8e-10   42.0   0.0   1.5   1   0   0   1   1   1   1 -
g40565.t1            -          PF13519_full         -            1.3e-10   43.1   0.2   2.1e-10   42.4   0.2   1.2   1   0   0   1   1   1   1 -
g26669.t1            -          PF13519_full         -            1.6e-10   42.8   0.0   2.4e-10   42.2   0.0   1.1   1   0   0   1   1   1   1 -
g43175.t1            -          PF13519_full         -            1.6e-10   42.8   1.6   2.1e-10   42.4   1.6   1.1   1   0   0   1   1   1   1 -
g16950.t1            -          PF13519_full         -            1.7e-10   42.7   0.2   3.3e-10   41.8   0.2   1.3   1   0   0   1   1   1   1 -
g16950.t3            -          PF13519_full         -            1.8e-10   42.6   0.2   3.4e-10   41.7   0.2   1.3   1   0   0   1   1   1   1 -
g16950.t2            -          PF13519_full         -            1.8e-10   42.6   0.2   3.4e-10   41.7   0.2   1.3   1   0   0   1   1   1   1 -
g11623.t1            -          PF13519_full         -            1.9e-10   42.5   0.1   0.00047   21.6   0.2   3.1   3   0   0   3   3   3   2 -
g39546.t1            -          PF13519_full         -            1.9e-10   42.5   0.0   2.4e-10   42.2   0.0   1.1   1   0   0   1   1   1   1 -
g23424.t1            -          PF13519_full         -            2.2e-10   42.3   0.0   3.2e-10   41.8   0.0   1.3   1   0   0   1   1   1   1 -
g24454.t1            -          PF13519_full         -            3.1e-10   41.8   0.0   5.7e-10   41.0   0.0   1.4   1   0   0   1   1   1   1 -
g47613.t1            -          PF13519_full         -            3.2e-10   41.8   0.2   3.9e-10   41.5   0.2   1.1   1   0   0   1   1   1   1 -
g9267.t2             -          PF13519_full         -            3.4e-10   41.7   0.0   4.3e-10   41.4   0.0   1.2   1   0   0   1   1   1   1 -
g10252.t1            -          PF13519_full         -            3.6e-10   41.6   0.0   7.6e-10   40.6   0.0   1.4   1   0   0   1   1   1   1 -
g35311.t1            -          PF13519_full         -            3.8e-10   41.6   0.2   7.7e-10   40.6   0.2   1.5   1   0   0   1   1   1   1 -
g19267.t1            -          PF13519_full         -            3.9e-10   41.5   0.0   5.6e-10   41.0   0.0   1.2   1   0   0   1   1   1   1 -
g35311.t2            -          PF13519_full         -            3.9e-10   41.5   0.2   8.1e-10   40.5   0.2   1.5   1   0   0   1   1   1   1 -
g26064.t1            -          PF13519_full         -            5.8e-10   41.0   0.0   1.1e-09   40.1   0.0   1.4   1   0   0   1   1   1   1 -
g9267.t1             -          PF13519_full         -            7.2e-10   40.6   0.0     1e-09   40.2   0.0   1.2   1   0   0   1   1   1   1 -
g19268.t1            -          PF13519_full         -            9.1e-10   40.3   0.0   1.3e-09   39.8   0.0   1.2   1   0   0   1   1   1   1 -
g8966.t2             -          PF13519_full         -            1.2e-09   39.9   0.0   1.4e-09   39.7   0.0   1.2   1   0   0   1   1   1   1 -
g35570.t2            -          PF13519_full         -            1.2e-09   39.9   0.0   1.8e-09   39.3   0.0   1.2   1   0   0   1   1   1   1 -
g39430.t1            -          PF13519_full         -            1.5e-09   39.6   0.2   2.1e-09   39.2   0.2   1.1   1   0   0   1   1   1   1 -
g16813.t1            -          PF13519_full         -            1.6e-09   39.6   0.0   2.2e-09   39.0   0.0   1.1   1   0   0   1   1   1   1 -
g8966.t1             -          PF13519_full         -            2.2e-09   39.1   0.0   2.6e-09   38.8   0.0   1.2   1   0   0   1   1   1   1 -
g36221.t1            -          PF13519_full         -            2.2e-09   39.0   1.3   0.00027   22.4   0.2   2.2   2   0   0   2   2   2   2 -
g45802.t1            -          PF13519_full         -            2.3e-09   39.0   0.1   3.4e-09   38.4   0.1   1.2   1   0   0   1   1   1   1 -
g33759.t1            -          PF13519_full         -            2.4e-09   39.0   0.0   6.7e-09   37.5   0.0   1.8   1   0   0   1   1   1   1 -
g16136.t1            -          PF13519_full         -            2.4e-09   39.0   0.0   6.7e-09   37.5   0.0   1.7   1   0   0   1   1   1   1 -
g29320.t1            -          PF13519_full         -            2.4e-09   38.9   0.0   0.00069   21.1   0.0   2.1   2   0   0   2   2   2   2 -
g41974.t1            -          PF13519_full         -            3.2e-09   38.5   0.0   5.9e-09   37.7   0.0   1.3   1   0   0   1   1   1   1 -
g43746.t1            -          PF13519_full         -            3.5e-09   38.4   0.0     1e-08   36.9   0.0   1.7   1   0   0   1   1   1   1 -
g33757.t1            -          PF13519_full         -            4.3e-09   38.1   0.0   1.2e-08   36.6   0.0   1.7   1   0   0   1   1   1   1 -
g5683.t1             -          PF13519_full         -            4.6e-09   38.0   0.0   1.6e-08   36.2   0.0   1.9   1   0   0   1   1   1   1 -
g24673.t1            -          PF13519_full         -            4.9e-09   37.9   0.0   7.2e-09   37.4   0.0   1.2   1   0   0   1   1   1   1 -
g4915.t1             -          PF13519_full         -            5.9e-09   37.7   0.0     9e-09   37.0   0.0   1.3   1   0   0   1   1   1   1 -
g26346.t1            -          PF13519_full         -            6.2e-09   37.6   0.1   1.1e-08   36.8   0.1   1.4   1   0   0   1   1   1   1 -
g13637.t1            -          PF13519_full         -            6.6e-09   37.5   1.0   1.7e-08   36.1   0.6   1.9   2   1   0   2   2   1   1 -
g11944.t1            -          PF13519_full         -            8.1e-09   37.2   0.0   1.4e-08   36.4   0.0   1.3   1   0   0   1   1   1   1 -
g38531.t1            -          PF13519_full         -            9.7e-09   36.9   0.0   1.2e-08   36.6   0.0   1.1   1   0   0   1   1   1   1 -
g18766.t1            -          PF13519_full         -            1.5e-08   36.3   0.4   1.8e-08   36.1   0.4   1.1   1   0   0   1   1   1   1 -
g5693.t1             -          PF13519_full         -            1.5e-08   36.3   0.1     2e-08   35.9   0.1   1.2   1   0   0   1   1   1   1 -
g42096.t1            -          PF13519_full         -            1.6e-08   36.3   0.0   2.4e-08   35.7   0.0   1.2   1   0   0   1   1   1   1 -
g2270.t1             -          PF13519_full         -            2.1e-08   35.8   0.0   3.6e-08   35.1   0.0   1.3   1   0   0   1   1   1   1 -
g44968.t1            -          PF13519_full         -            2.2e-08   35.8   0.0   3.1e-08   35.3   0.0   1.1   1   0   0   1   1   1   1 -
g5692.t1             -          PF13519_full         -            2.4e-08   35.7   0.0   4.1e-08   34.9   0.0   1.2   1   0   0   1   1   1   1 -
g10670.t1            -          PF13519_full         -              3e-08   35.3   0.1   3.6e-06   28.5   0.0   2.3   2   0   0   2   2   2   1 -
g3266.t1             -          PF13519_full         -            7.4e-08   34.1   0.2   1.7e-07   32.9   0.2   1.5   1   0   0   1   1   1   1 -
g38532.t1            -          PF13519_full         -            9.3e-08   33.7   0.0   1.2e-07   33.4   0.0   1.1   1   0   0   1   1   1   1 -
g11616.t1            -          PF13519_full         -            9.4e-08   33.7   0.1   2.5e-07   32.3   0.1   1.7   1   0   0   1   1   1   1 -
g35570.t1            -          PF13519_full         -            9.9e-08   33.6   0.0   1.1e-07   33.4   0.0   1.0   1   0   0   1   1   1   1 -
g35571.t1            -          PF13519_full         -            9.9e-08   33.6   0.0   1.1e-07   33.4   0.0   1.0   1   0   0   1   1   1   1 -
g24639.t1            -          PF13519_full         -            1.2e-07   33.4   0.0   1.6e-07   33.0   0.0   1.1   1   0   0   1   1   1   1 -
g22927.t1            -          PF13519_full         -            1.7e-07   32.9   0.0   2.2e-07   32.5   0.0   1.1   1   0   0   1   1   1   1 -
g9087.t1             -          PF13519_full         -            2.6e-07   32.3   0.0   3.4e-07   31.9   0.0   1.2   1   0   0   1   1   1   1 -
g35087.t1            -          PF13519_full         -            3.1e-07   32.0   0.0   4.2e-07   31.6   0.0   1.1   1   0   0   1   1   1   1 -
g5678.t1             -          PF13519_full         -            3.6e-07   31.8   0.0   4.5e-07   31.5   0.0   1.1   1   0   0   1   1   1   1 -
g13951.t1            -          PF13519_full         -            7.6e-07   30.7   0.0   0.00058   21.3   0.0   2.3   2   0   0   2   2   2   1 -
g49063.t1            -          PF13519_full         -            9.8e-07   30.4   0.0   1.2e-06   30.2   0.0   1.1   1   0   0   1   1   1   1 -
g34258.t1            -          PF13519_full         -            1.1e-06   30.3   0.0   2.9e-06   28.8   0.0   1.7   1   1   0   1   1   1   1 -
g46615.t1            -          PF13519_full         -            1.6e-06   29.7   0.1   3.4e-06   28.6   0.1   1.5   1   1   0   1   1   1   1 -
g15340.t1            -          PF13519_full         -            1.8e-06   29.5   0.0    0.0058   18.0   0.0   2.4   2   0   0   2   2   2   1 -
g2269.t1             -          PF13519_full         -              2e-06   29.3   0.0   0.00024   22.6   0.0   2.3   2   0   0   2   2   2   1 -
g38530.t1            -          PF13519_full         -            2.7e-06   29.0   0.0   3.2e-06   28.7   0.0   1.1   1   0   0   1   1   1   1 -
g26701.t1            -          PF13519_full         -            3.1e-06   28.7   0.0   8.3e-06   27.3   0.0   1.6   2   0   0   2   2   1   1 -
g719.t1              -          PF13519_full         -            3.4e-06   28.6   0.1   0.00071   21.0   0.0   2.4   2   0   0   2   2   2   1 -
g23238.t1            -          PF13519_full         -            3.7e-06   28.5   0.0   5.4e-06   28.0   0.0   1.2   1   0   0   1   1   1   1 -
g20515.t1            -          PF13519_full         -            4.9e-06   28.1   0.0   9.6e-06   27.1   0.0   1.4   1   0   0   1   1   1   1 -
g46618.t1            -          PF13519_full         -            7.1e-06   27.6   0.2   2.4e-05   25.9   0.2   1.8   1   1   0   1   1   1   1 -
g31696.t1            -          PF13519_full         -            7.5e-06   27.5   0.0   1.4e-05   26.6   0.0   1.3   1   0   0   1   1   1   1 -
g45053.t1            -          PF13519_full         -            7.7e-06   27.5   0.0   1.1e-05   26.9   0.0   1.2   1   0   0   1   1   1   1 -
g7546.t1             -          PF13519_full         -            1.1e-05   27.0   0.0   2.5e-05   25.8   0.0   1.6   1   0   0   1   1   1   1 -
g18067.t1            -          PF13519_full         -            1.1e-05   27.0   0.0   1.2e-05   26.8   0.0   1.0   1   0   0   1   1   1   1 -
g21148.t1            -          PF13519_full         -            1.4e-05   26.6   0.0   2.2e-05   25.9   0.0   1.3   1   0   0   1   1   1   1 -
g5679.t1             -          PF13519_full         -            1.6e-05   26.4   0.1   2.3e-05   25.9   0.1   1.2   1   0   0   1   1   1   1 -
g29827.t1            -          PF13519_full         -            2.3e-05   25.9   0.0     4e-05   25.1   0.0   1.3   1   0   0   1   1   1   1 -
g723.t1              -          PF13519_full         -            2.4e-05   25.8   0.2     0.001   20.5   0.0   2.3   2   0   0   2   2   2   1 -
g11626.t1            -          PF13519_full         -            2.9e-05   25.6   1.0      0.01   17.2   0.2   2.5   2   0   0   2   2   2   1 -
g39540.t1            -          PF13519_full         -            3.2e-05   25.4   0.0   5.5e-05   24.6   0.0   1.3   1   0   0   1   1   1   1 -
g1139.t1             -          PF13519_full         -              4e-05   25.1   0.0     6e-05   24.5   0.0   1.2   1   0   0   1   1   1   1 -
g5013.t1             -          PF13519_full         -            7.1e-05   24.3   0.0   0.00012   23.6   0.0   1.3   1   0   0   1   1   1   1 -
g11622.t1            -          PF13519_full         -            9.9e-05   23.8   0.0      0.81   11.0   0.0   3.4   3   0   0   3   3   3   1 -
g17273.t1            -          PF13519_full         -            0.00014   23.3   0.0   0.00024   22.5   0.0   1.3   1   0   0   1   1   1   1 -
g20514.t1            -          PF13519_full         -            0.00015   23.2   0.0   0.00031   22.2   0.0   1.4   1   0   0   1   1   1   1 -
g10088.t4            -          PF13519_full         -            0.00027   22.4   0.0   0.00048   21.6   0.0   1.3   1   0   0   1   1   1   1 -
g10088.t3            -          PF13519_full         -            0.00028   22.3   0.0   0.00049   21.5   0.0   1.3   1   0   0   1   1   1   1 -
